learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.966325356,4.581759505985677E-7,1000.0,0.5,0.0,0.487,0.0,0.0,1.053388090349076,0.0,0.0,-0.05555555555555561,1000.0,1832976.0
2000.0,2.881108217,9.67528416669493E-7,2000.0,0.7561903961853559,0.48398750872000573,0.723,0.44381977351216767,0.5,0.9841269841269841,0.6787911965245739,0.4778225806451613,0.4282765737874097,2000.0,1028256.0
3000.0,4.818619896,3.7707349421750047E-6,3000.0,0.9960958594509403,0.9145443766116155,0.973,0.9459805529990796,0.7561903961853559,1.012072434607646,0.9724577339224536,1.0,0.9447098976109215,3000.0,5592592.0
4000.0,6.876481135,5.024113208742551E-6,4000.0,0.9967197994987469,0.9037923805609978,0.972,0.9440167949615115,0.9960958594509403,0.9047619047619048,0.972967967955095,1.0,0.9421786267423851,4000.0,2354336.0
5000.0,8.943001588,1.1919807932592158E-5,5000.0,0.996828,0.8862394835883235,0.967,0.9339999999999999,0.9967197994987469,1.0,0.9664367542679656,1.0,0.9327902240325865,5000.0,1.168528E7
6000.0,11.216516511,1.9077074442175216E-5,6000.0,0.9933978609069338,0.8654446951225918,0.968,0.9360529481589244,0.996828,0.9646365422396856,0.9680555927467854,1.0,0.9348047538200339,6000.0,8705968.0
7000.0,13.309953772,3.2041248739457905E-5,7000.0,0.9962707917365227,0.8318616683413016,0.958,0.9160996735877777,0.9933978609069338,0.9646365422396856,0.9578545115130654,1.0,0.9144602851323829,7000.0,2.3937968E7
8000.0,15.969679886,4.568629874594423E-5,8000.0,0.9963122237170863,0.8597475069542422,0.97,0.9398228384363566,0.9962707917365227,1.0661157024793388,0.9685125342119325,1.0,0.9388067312595614,8000.0,1.9830816E7
9000.0,18.383964342,5.3330952753383416E-5,9000.0,0.9973799580793292,0.8672698815610699,0.979,0.9580063830297795,0.9963122237170863,0.9920318725099602,0.978860220193512,1.0,0.957259158751696,9000.0,7260944.0
10000.0,20.37469479,6.491489517818918E-5,10000.0,0.9976237623762376,0.8551570140027961,0.967,0.9339498018494055,0.9973799580793292,1.02020202020202,0.9660917830792959,1.0,0.9328449328449328,10000.0,2.2492944E7
11000.0,22.755219389,8.814755356873929E-5,11000.0,0.9956819100444615,0.8431551310563424,0.956,0.912127590738248,0.9976237623762376,0.9569471624266145,0.9559782031266345,1.0,0.9104864065100794,11000.0,1.0337984E7
12000.0,25.133900444,1.019910252012648E-4,12000.0,0.9938511210187511,0.8457088526575909,0.967,0.9340701493610798,0.9956819100444615,0.9267822736030829,0.9676859950268466,1.0,0.9327445652173912,12000.0,2.2496304E7
13000.0,27.552437645,1.2559676871611397E-4,13000.0,0.9955349800016849,0.8558918875226917,0.962,0.9240901808651322,0.9938511210187511,0.8975332068311196,0.963272411179941,1.0,0.9223392548341455,13000.0,2.1144112E7
14000.0,30.029222985,1.4113479081803333E-4,14000.0,0.9940791473972252,0.8354687154550287,0.961,0.9219156689224361,0.9955349800016849,1.0242914979757085,0.9597148699373931,1.0,0.9202220923436586,14000.0,2.4249888E7
15000.0,32.315068023,1.6448239526240584E-4,15000.0,0.9977759644154306,0.8514170891979985,0.971,0.9419856124318831,0.9940791473972252,1.0080321285140563,0.970446839488435,1.0,0.9407114624505928,15000.0,3.9481888E7
16000.0,35.365336181,1.9236940825286374E-4,16000.0,0.9932958927342838,0.8392363932344828,0.959,0.9180255760202815,0.9977759644154306,0.9920318725099602,0.9582936362238307,1.0,0.916069600818833,16000.0,2.6554848E7
17000.0,37.818982282,2.188940279355246E-4,17000.0,0.9959719838879355,0.8466671628030014,0.966,0.9319904786670133,0.9932958927342838,1.0040080160320641,0.9653308901381483,1.0,0.930344661364184,17000.0,4.1786848E7
18000.0,40.438425825,2.575329596405456E-4,18000.0,0.9966442683943807,0.8390732264239641,0.962,0.9235449394797836,0.9959719838879355,1.1008403361344539,0.9592539117600151,1.0,0.9220423979940733,18000.0,3.7689088E7
