learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,1.087490262,5.156253858648985E-7,1000.0,0.5,0.0,0.502,0.0,0.0,0.9920318725099602,0.0,0.0,-0.008097165991902841,1000.0,1832976.0
2000.0,3.346076904,1.0901912982783218E-6,2000.0,0.721376,0.4527051720386374,0.719,0.43799999999999994,0.5,1.0,0.6781150344889869,0.48,0.4357429718875501,2000.0,983344.0
3000.0,5.359219831,4.033911451647481E-6,3000.0,0.9899321067717091,0.845930620555408,0.959,0.9181237968192093,0.721376,0.9455252918287937,0.9592879979625615,1.0,0.9170040485829959,3000.0,5652288.0
4000.0,7.530006734,5.401669803383926E-6,4000.0,0.9838747118340164,0.8070226098361253,0.949,0.8981905872207226,0.9899321067717091,0.953125,0.948889153168061,1.0,0.8954382368016401,4000.0,2435536.0
5000.0,9.588438616,1.1826910294246413E-5,5000.0,0.9897226805940499,0.8144042742632189,0.949,0.898241777536573,0.9838747118340164,0.9305019305019305,0.9494969202395559,1.0,0.8951911220715165,5000.0,1.0878208E7
6000.0,11.819441558,1.8930759406313495E-5,6000.0,0.9917985190880658,0.8337943017515341,0.966,0.9320785172340774,0.9897226805940499,0.9342359767891683,0.966558832554526,1.0,0.9300411522633745,6000.0,9037152.0
7000.0,13.900154194,3.199440336996002E-5,7000.0,0.9826622662266227,0.7828612870551801,0.942,0.8841228298004116,0.9917985190880658,0.9801980198019802,0.9408233175530277,1.0,0.8809733216065669,7000.0,2.4269152E7
8000.0,16.648753053,4.5995206303560975E-5,8000.0,0.9880958095329525,0.7930466902952216,0.955,0.9099661472713739,0.9826622662266227,1.0080321285140563,0.9537497335343625,1.0,0.9079048349961626,8000.0,1.968992E7
9000.0,19.09015605,5.391238755538669E-5,9000.0,0.9894848160744114,0.7942440660130476,0.949,0.8982474621719976,0.9880958095329525,0.9267822736030829,0.9495968113079586,1.0,0.8954203691045796,9000.0,7228912.0
10000.0,21.156003939,6.591631485043499E-5,10000.0,0.988219246031746,0.7898433772527181,0.95,0.8999135252858469,0.9894848160744114,1.0161290322580645,0.9482581654734625,1.0,0.8980216194166836,10000.0,2.2460912E7
11000.0,23.659407805,9.032746479989068E-5,11000.0,0.9896179651211637,0.7967193424549901,0.952,0.9041100816262929,0.988219246031746,0.9723865877712031,0.9514859136040755,1.0,0.9021678710394663,11000.0,1.1024224E7
12000.0,25.94773089,1.0362610757113657E-4,12000.0,0.9889832646539399,0.7996303847128723,0.958,0.9156616344775238,0.9896179651211637,1.0703933747412009,0.9555330859059091,1.0,0.9143439836845683,12000.0,2.2464272E7
13000.0,28.215342565,1.2573997573358012E-4,13000.0,0.9928896962615887,0.8018183988006847,0.956,0.911831775026751,0.9889832646539399,1.0366598778004072,0.9541420048277836,1.0,0.9102745098039215,13000.0,1.9582064E7
14000.0,30.695139597,1.410805487265503E-4,14000.0,0.9834047473304768,0.7886514495464415,0.948,0.8958279077035262,0.9928896962615887,1.028397565922921,0.9457924331331944,1.0,0.8938620790202653,14000.0,2.3912656E7
15000.0,33.057973986,1.6500838306225847E-4,15000.0,0.9870766757109838,0.7950602379177102,0.959,0.9180688221893608,0.9834047473304768,0.8691588785046729,0.960918563657352,1.0,0.915983606557377,15000.0,3.9144656E7
16000.0,36.167658241,1.978334093624123E-4,16000.0,0.9890598249571994,0.788195453525528,0.946,0.8920449093177237,0.9870766757109838,0.9920318725099602,0.9446852803365056,1.0,0.8894858019953952,16000.0,3.1394256E7
17000.0,38.913748236,2.309574217967264E-4,17000.0,0.9881131531762295,0.7948146766786337,0.951,0.9021737394387567,0.9890598249571994,0.953125,0.9509452534189337,1.0,0.8997110522513845,17000.0,4.6626256E7
18000.0,41.963910076,2.797684756384507E-4,18000.0,0.9854926262189556,0.7786806650275433,0.955,0.9097016542656938,0.9881131531762295,1.0576131687242798,0.9525793444156804,1.0,0.908006814310051,18000.0,3.1397616E7
19000.0,44.874222049,3.148759036760102E-4,19000.0,0.9844118827780008,0.7978356310780504,0.961,0.9213487677973621,0.9854926262189556,1.127659574468085,0.9576122788455381,1.0,0.9201078167115903,19000.0,4.6629616E7
20000.0,47.818499742,3.6199507659765557E-4,20000.0,0.9803,0.7567874095688253,0.94,0.8799999999999999,0.9844118827780008,1.0,0.938083151964686,1.0,0.8770995493650142,20000.0,3.8961584E7
21000.0,50.966279761,3.9996984514336866E-4,21000.0,0.9860576923076924,0.8096162087881773,0.962,0.9236457161228098,0.9803,1.0833333333333333,0.9596006113656521,1.0,0.9221387452434383,21000.0,4.6632976E7
22000.0,53.99903624,4.485076372605948E-4,22000.0,0.9892813192715787,0.7807062780487898,0.951,0.9013465193441355,0.9860576923076924,1.0964360587002095,0.947245814518961,1.0,0.8994965504381874,22000.0,5.0142976E7
23000.0,56.883340429,4.930676296570156E-4,23000.0,0.9877660787821305,0.798057567956476,0.952,0.9041560339766859,0.9892813192715787,0.9569471624266145,0.9518752734489548,1.0,0.9015604101649576,23000.0,5.971816E7
24000.0,60.03159189,5.541111550619808E-4,24000.0,0.9841039364157457,0.7852023762833233,0.945,0.8900237548689482,0.9877660787821305,0.9960079840319361,0.9435144730624133,1.0,0.8873143247396277,24000.0,4.448952E7
25000.0,63.403174041,6.062020990761055E-4,25000.0,0.9879232270865336,0.789580010274094,0.95,0.9000735458702395,0.9841039364157457,0.9841269841269841,0.9491014965711785,1.0,0.8972968531755812,25000.0,5.972152E7
26000.0,66.62831766,6.589262323180363E-4,26000.0,0.9853435578893442,0.8009786400509775,0.962,0.9238171611868484,0.9879232270865336,1.0491803278688525,0.9602765994967198,1.0,0.9217797482384609,26000.0,5.6076928E7
27000.0,69.839388482,7.181630093457169E-4,27000.0,0.989018685043561,0.786876517363266,0.951,0.9021549865013817,0.9853435578893442,0.9569471624266145,0.9509014877480582,0.9979550102249489,0.8992997412087075,27000.0,7.1308928E7
28000.0,73.4383105,7.703762081767582E-4,28000.0,0.9886238179810877,0.7945822843181617,0.956,0.9119676040783008,0.989018685043561,1.0080321285140563,0.954801857112449,1.0,0.9095447870778266,28000.0,5.6080288E7
29000.0,76.464849752,8.262114383445914E-4,29000.0,0.9950638222976027,0.8112241764206474,0.968,0.9359731087056563,0.9886238179810877,1.012072434607646,0.9672712556943659,1.0,0.9343473646975592,29000.0,6.7997104E7
30000.0,79.798419566,8.967973961434097E-4,30000.0,0.9832628780964277,0.7785505176302437,0.948,0.8956141900464114,0.9950638222976027,1.0576131687242798,0.9449889497905981,1.0,0.8933041515628205,30000.0,8.1848576E7
31000.0,83.560289897,9.616318209272783E-4,31000.0,0.98482,0.7860194428060522,0.951,0.9019999999999999,0.9832628780964277,1.0,0.9497368056467013,1.0,0.8994439295644114,31000.0,6.6619936E7
32000.0,86.899211121,0.0010323339933125714,32000.0,0.9906211580587159,0.7951115112757571,0.956,0.9121612719047827,0.98482,0.9342359767891683,0.9565007145952775,1.0,0.9096161253049171,32000.0,7.6817312E7
33000.0,90.573824298,0.0011157997554855077,33000.0,0.9922318757100114,0.7865977745614038,0.958,0.915970421588399,0.9906211580587159,1.0080321285140563,0.9569026338151702,1.0,0.9137898861727933,33000.0,8.7800928E7
