Experiment OOB UOB OB VFDT ESOS_ELM
StaticIm1 0.9843500000000003 0.9151499999999997 0.99 0.9901000000000005 0.9621499999999996
StaticIm2 0.9775000000000007 0.9141999999999998 0.9817499999999999 0.9823500000000001 0.9518999999999999
StaticIm3 0.9756500000000002 0.9203000000000001 0.9769499999999999 0.9764000000000002 0.9395500000000006
StaticIm5 0.9748500000000007 0.9351499999999998 0.9787000000000001 0.9772000000000002 0.9239000000000003
StaticIm10 0.9865499999999996 0.9691000000000007 0.9868 0.9849499999999998 0.94505
StaticIm20 0.9757500000000002 0.9633499999999996 0.9739500000000006 0.9722999999999999 0.9280499999999996
StaticIm30 0.9787500000000003 0.9753999999999993 0.9793500000000007 0.9756500000000001 0.9394499999999993
StaticIm40 0.9800500000000005 0.9783000000000006 0.9799000000000007 0.9771000000000003 0.9512500000000003
StaticIm50 0.9811500000000006 0.9816000000000005 0.9815500000000001 0.9801500000000001 0.9516500000000002
Im1 0.9887999999999989 0.9892999999999997 0.9895499999999995 0.9878499999999999 0.9654500000000004
Im2 0.9811500000000006 0.9816000000000005 0.9815500000000001 0.9801500000000001 0.9529500000000001
Im3 0.9811500000000006 0.9816000000000005 0.9815500000000001 0.9801500000000001 0.9522500000000005
Im5 0.9811500000000006 0.9816000000000005 0.9815500000000001 0.9801500000000001 0.9522999999999996
Im10 0.9887999999999989 0.9892999999999997 0.9895499999999995 0.9878499999999999 0.96555
Im20 0.9811500000000006 0.9816000000000005 0.9815500000000001 0.9801500000000001 0.9521999999999998
Im30 0.9811500000000006 0.9816000000000005 0.9815500000000001 0.9801500000000001 0.9518499999999998
Im40 0.9811500000000006 0.9816000000000005 0.9815500000000001 0.9801500000000001 0.9506499999999996
Move5-post-drift 0.9700999999999999 0.9675499999999992 0.9712000000000002 0.9668499999999998 0.933
Move3-post-drift 0.9808500000000008 0.9780500000000011 0.980800000000001 0.9733 0.9432500000000001
Move7-post-drift 0.97255 0.96975 0.9713500000000002 0.9632499999999993 0.9295500000000001
Move3 0.9690499999999996 0.9633999999999998 0.9651 0.96455 0.9320499999999996
