Experiment OOB UOB OB VFDT ESOS_ELM
StaticIm1 0.0003947476615706602 -0.000588939780716613 -0.0005132611544997889 0.006370530107696171 -0.00232435337592507
StaticIm2 0.0012124088758447282 -0.0007616701875481358 0.00025619875224713873 0.010911086260172453 -0.0011088669651935223
StaticIm3 0.0007331825760648059 0.0015719330558431333 0.0006047069824820506 0.003960570539108921 -0.0011712157609368168
StaticIm5 0.0008197342729923118 0.0022894408471195726 0.000431645888538279 -0.00011512314160466719 0.0005784506856645333
StaticIm10 0.0005541782418734265 0.0002807484514140146 0.0006814762511352379 -0.0003156138176823031 2.179591814910342e-05
StaticIm20 0.0006645221686129021 0.0015766626416148233 0.001618830966031326 0.005424052998899698 -0.0005389421666865957
StaticIm30 0.0005663541207114875 0.00022812052102705316 0.0007562898001562957 0.00108742980908616 0.00017548954895074687
StaticIm40 0.0008806701220130941 0.0006122984359235861 -3.48787346970969e-05 0.001229270283598427 -0.00020485632532774023
StaticIm50 0.0004026109374123399 0.0008805126221330672 0.0005201998711897859 0.004038417262690275 0.000858113236395952
Im1 0.0003633730068604013 0.0002584917857044733 0.00016643946042693702 -0.000289596738878628 -0.0004554907797199581
Im2 0.0002133700047997067 0.0006779933140046435 0.0006885565963619111 0.0020778823639121535 0.0008852159699850315
Im3 9.268601694123468e-05 0.000780956341872141 0.00042133020477730376 0.004810482815068462 0.0004966954438988536
Im5 0.000603486984122048 0.001087296977867247 0.0009198752078333206 0.004767807300532834 0.0006389980125938166
Im10 0.00040608642357287117 0.0003604436868132055 0.00017180249213921694 0.0003068188321178056 -0.000271156766117997
Im20 0.000781111762290676 0.0011578642448284437 0.0006590339147164448 0.0046485148240082985 0.0007409009567822533
Im30 0.0006643677742932397 0.0012328016678777587 0.0006091094546224474 0.005113553306626217 0.0009938956392261389
Im40 0.0003638955931447585 0.0013375059116192967 0.0007414823067770637 0.004768136436726467 0.001326358140581907
Move5-post-drift 0.0020498038948680852 0.0038423468139812123 0.002166741328805011 0.004889229096007308 0.0018289982074234379
Move3-post-drift 0.0004778624903086781 0.0012435160712244153 0.0002577396037677371 0.006919276623640225 -0.0006127385173050337
Move7-post-drift 0.00010545844859721765 -0.0005786447259955585 -0.0005130798165922101 -0.0018114604809342794 -0.0021898298675098182
Move3 -0.007907222145579706 -0.006039924612282532 -0.007183774777662966 -0.007477904214178599 -0.019860136205864243
Move5 -0.002031636356061406 -0.0018281469332055433 -0.0028391071632438702 0.0019194451482134056 -0.013435790096541611
Move7 -0.007155108103056307 -0.003944332739467704 -0.00846383326233524 -0.005930774647945891 -0.011953211243038386
Join3-post-drift 0.00012849140720661012 0.0008654423878212691 0.0002452385575498761 0.001569957977330283 -0.00017335178879951396
Join5-post-drift -5.917179305547915e-05 -0.00010038849836957464 -6.293088979347772e-05 0.0003283172102934717 -0.0005929837970926055
Join7-post-drift 0.00022814944189186726 0.0004370515945504305 0.0004472575223261055 0.0013862160209826557 0.0007507456738711227
Join3 -0.005972114872140666 -0.004931449549022915 -0.005130740217058727 -0.004497478760794094 -0.04462951429088369
Join5 -0.0017632455977255601 0.0008604446801939725 -0.0015101674681147204 0.005196226163912354 -0.015383864495725597
Join7 0.0037219048424476098 0.007449488165997109 0.0033735364082699837 0.004567362469105496 -0.0016744473456077325
Split3-post-drift 0.00027566123506572726 0.00030190672149954523 0.0002747533888400877 0.003355545978734331 0.0003853754198547277
Split5-post-drift 0.0016700743229194348 0.0030211084005514754 0.001665180439196834 0.007763713504193248 0.0012428509295484558
Split7-post-drift 0.0011859269944077822 0.002140266812398761 0.0006728618385104523 0.0037148539034573824 0.0013929777803767251
Split3 -0.025827331081381688 -0.025317661928633717 -0.025869331616445668 -0.03210654602476837 -0.03854071971565509
Split5 -0.024510420301202984 -0.027000291685341904 -0.02493932087670847 -0.03232246190422838 -0.07274878284928787
Split7 -0.01779421898222433 -0.019434356859039603 -0.01850542583800807 -0.024909990426911444 -0.052728312527819954
Borderline20-post-drift -0.0012966648277932258 -0.0009670194585122971 -0.0011604195909024062 0.0001051740080943997 -0.0007777310499250678
Borderline40-post-drift 3.1897333220509694e-05 0.0004505805907530913 0.000373312271787718 0.001146401938176278 -0.0002706807700555425
Borderline60-post-drift -2.0355652718517803e-05 -0.0006470916798025916 -0.0004781892426241052 0.002051504251526559 0.0002908769785766596
Borderline80-post-drift 0.0004648048239920266 0.0008021654138573586 0.0003134428958694313 0.0019081082693797047 -0.0009215009753005265
Borderline100-post-drift 0.0006355123067919299 0.0019986465124818276 0.0011922614635843098 0.0021570573970259854 0.0010071822599556635
Borderline20 -0.0028742864950283 -0.0030404499757687997 -0.0028489976998784527 -0.0028414426443659213 -0.003592457245334524
Borderline40 -0.005092479821449558 -0.005319434321643723 -0.005099220822752826 -0.005269254401043533 -0.005934189523910005
Borderline60 -0.0079905105625947 -0.007847569602720483 -0.008077961814607959 -0.008088799844541472 -0.010060252651926116
Borderline80 -0.010409045491372337 -0.01070168848330999 -0.010546701979809558 -0.01148629467689355 -0.013419138641122097
Borderline100 -0.013558467719654521 -0.01385385102946668 -0.01357500106057985 -0.014732038625419053 -0.01775106732149412
Rare20-post-drift 0.006157845183093258 0.007858444963766309 0.0041458441128688905 0.008502784943207109 0.007830562483462256
Rare40-post-drift 0.009010222180673155 0.008676195588386393 0.006149147023643442 0.0022977040795414405 0.005829879298912322
Rare60-post-drift 0.013012639654537694 0.0061475457948342305 0.00660368984265336 0.0061135315233460386 -0.003824144054853873
Rare80-post-drift -0.00029957039794770157 0.004051295892858353 0.008661973632796638 0.00467498362363139 0.010016756612916011
Rare100-post-drift 0.007571615231027007 -0.008674159613984767 -0.001573338266154356 0.003200163198347372 -0.010237466422080677
Rare20 -0.05386847965723174 -0.05953630430846346 -0.05631363209971996 -0.06368937357385984 -0.06891327129985658
Rare40 -0.13077624513191144 -0.13522676192537952 -0.132257472771942 -0.136175449360891 -0.1551429740719611
Rare60 -0.22281118370801256 -0.22937620681764503 -0.2283393705544291 -0.22839464736991644 -0.260383954059349
Rare80 -0.3238045450150251 -0.34139931729374684 -0.32949853523813255 -0.3406065213726579 -0.37674346145660076
Rare100 -0.45789857787211075 -0.4774237875361801 -0.4642807132489186 -0.4832974917122418 -0.47100453122403707
StaticIm1_Im60 0.0003673403289432553 0.0037090567020161558 -0.0001061195356597544 0.011351557235307452 0.005722042619469292
StaticIm1_Im70 2.3045159638357404e-06 0.0043243696077370775 0.00011010552258783335 0.009280644538727123 0.007558183994267997
StaticIm1_Im80 0.0009993815752957769 0.0047280213818986505 -0.00021425186633428073 0.010707792839535935 0.013424554182076776
StaticIm1_Im90 0.0004821624173156902 0.006839852504543664 -4.015584193162169e-06 0.010225277716761627 0.00668094678549247
StaticIm1_Im99 0.0007901650407183824 0.007106836998907129 0.0005604261273299826 0.01738739570219805 0.012665109101322236
StaticIm1_Move3-post-drift 0.0056645135088780885 0.00018925706435901635 0.001015450536900886 0.020443634639800035 -0.019035287726971717
StaticIm1_Move5-post-drift 0.005954130590923312 0.004740232233471087 0.002992859078989163 0.004584858863836638 0.014432466902485341
StaticIm1_Move7-post-drift 0.007688994096959556 -0.002426259134198472 -0.0004937529157144072 -0.011772054264636012 0.0028956028247446586
StaticIm1_Move3 -0.019307667447635346 0.003343388710535411 -0.014278524244405788 -0.006002794977124304 -0.0011654392360488375
StaticIm1_Move5 -0.018833729343086913 0.017474285419621816 -0.013878167480826598 -0.07210164707974709 0.056187423669115666
StaticIm1_Move7 -0.013586970674222654 0.009108269961031645 -0.00459144540113543 0.03464812582843935 0.049513910846231246
StaticIm1_Join3-post-drift 0.004136294737145052 0.000164678423143938 0.0017124612388510485 0.004794831822016454 0.010978790968167673
StaticIm1_Join5-post-drift -0.002030266469125075 0.00048191607965086813 -0.008249582954429457 -0.009666842757300342 0.000517050769394678
StaticIm1_Join7-post-drift -0.0032429156106258406 -0.00010781212601129742 0.00023803456532034417 -0.001675924744962698 0.00010711500874882596
StaticIm1_Join3 -0.029639157854560172 -0.048067316365012935 -0.021875297691466677 -0.04385199077963342 0.02421458641905294
StaticIm1_Join5 0.002452219736676753 0.031228810908968785 0.008134115175071677 -0.034069523486261466 0.06064284504618034
StaticIm1_Join7 0.020965148992082017 0.01795785810701711 0.027835423904358225 0.08243685845299586 0.0639190188684331
StaticIm1_Split3-post-drift 0.00011157681045781409 -0.0024585569101763793 -0.0023513660655093416 0.007630568872357024 -0.005566074439309787
StaticIm1_Split5-post-drift 0.008134091446999281 0.0031848054578546003 0.008562125830784417 0.022221731717545157 -0.0137013987423108
StaticIm1_Split7-post-drift -0.001091847258916978 -0.004613799775478156 -0.004864942530630856 -0.009816106228093147 -0.004100207318839089
StaticIm1_Split3 -0.0756660251877257 -0.11523722647117873 -0.06694740868191307 -0.1258959553709076 -0.04942476257199213
StaticIm1_Split5 -0.15548012863620053 -0.1649497693813341 -0.10214993287716956 -0.18753917294888967 -0.11489703624762226
StaticIm1_Split7 -0.06891331588254912 -0.08465167142559904 -0.07488509774800534 -0.10380793632620033 -0.05912060447483147
StaticIm2_Im1 -0.003842572484933804 -0.0013365732523903384 -0.00034426958620326076 0.00794877229327784 -0.0006876962173494316
StaticIm2_Im60 0.0006864565670522405 0.004697607196344267 -0.0002360199178543798 0.005233674386395548 -0.00015137327353687002
StaticIm2_Im70 0.00036618198940219227 0.0033559039024335657 -0.0008431527273078387 0.0026918741585066908 -0.0011475592132015322
StaticIm2_Im80 0.0009371483141222825 0.004695629090523568 -0.0005090993679737199 0.0017961982682629385 -0.00035314834999378153
StaticIm2_Im90 0.0012783856943464622 0.00718089002721789 -0.00018669686567140964 0.0026496867358193343 0.000513028345012323
StaticIm2_Im98 0.0011666258867935042 0.007666041425858916 0.0013889632348881298 0.007634465037246518 0.0017400417729521722
StaticIm3_Im1 0.0012275232532452662 0.0037097425237144765 0.0014850002347793767 0.004868425546702859 -0.00013607682763028262
StaticIm3_Im2 0.001114342082810027 0.002511667620068714 0.0011332557936798437 0.004470516939751978 -0.0006356849756105065
StaticIm3_Im60 0.0008214040653208299 0.004863551665953203 -0.00012538558521091314 -0.002899800389679519 -0.0008188114216129971
StaticIm3_Im70 0.0005629483462877838 0.004515142898582791 -0.0003573348439314117 -0.004044665653844093 -0.0011595948812725965
StaticIm3_Im80 0.0007970963091911143 0.005603034489139236 0.00044892862908585407 -0.003056268745925017 -0.00041121396404841803
StaticIm3_Im90 0.0008294506602486429 0.005850053031230651 0.00014798623577350067 -0.00046629620571092545 0.0006870060345010032
StaticIm3_Im97 0.0010036599398338675 0.006788256601549136 0.00016497657587011272 -0.004703309658760979 0.0008844584899428964
StaticIm5_Im1 0.0008745974754932329 0.00011145057594408314 -0.00012270861578544956 -0.004528009531054256 0.0001850172060637867
