Experiment OOB UOB OB VFDT ESOS_ELM
StaticIm1 0.8461994949494948 1.0 0.0 0.005000000000000003 0.8329834054834059
StaticIm2 0.9468953426461164 0.9981481481481482 0.20754240104505958 0.23078933341813604 0.9636963526669409
StaticIm3 0.9793573043704218 1.0 0.48862188063836876 0.5262272451258684 0.9898913970715973
StaticIm5 0.9923529032757894 1.0 0.8662916702650912 0.8439277776030272 0.9990384615384615
StaticIm10 0.9862016668553746 0.9962908974564666 0.972558987780501 0.9644818608123289 1.0
StaticIm20 0.9989899337888325 0.9994906951428126 0.9967567662004239 0.9950974578021112 0.9997524752475246
StaticIm30 0.9993190785739052 0.9991606871481677 0.9966403246923272 0.9910004897258714 0.9996758500399278
StaticIm40 0.9993582720380626 0.9993582720380628 0.9991098213825234 0.9957673584313766 0.9983782592638537
StaticIm50 0.9995887172869612 0.9996876248422991 0.9996876248422983 0.9973399770122487 0.9998938428874734
Im1 0.9954033953669944 0.9969670094489901 0.9964712917055529 0.9919469698512161 1.0
Im2 0.9994318713906667 0.9992751315787547 0.999275131578754 0.9931440140229254 1.0
Im3 0.9991164570490062 0.9993058509884005 0.9993058509883997 0.998790387070874 0.999810606060606
Im5 0.9994606671695132 0.9996379721340526 0.9991060572404349 0.9980471870326288 1.0
Im10 0.9959339152928294 0.9977157846244811 0.9962226927889368 0.9926855175626942 1.0
Im20 0.9995252533286433 0.9995252533286436 0.9995252533286427 0.9967060475901576 0.9995365002928096
Im30 0.9996903757668714 0.9997238459232619 0.999723845923261 0.9973350164042326 0.9998800959232614
Im40 0.9994170621468547 0.9996548592126017 0.9998893805309731 0.9979213114321416 0.9998871331828443
Move5-post-drift 0.9987940165844529 0.9988048823188486 0.9988989233802397 0.995987863272348 0.9979882608026795
Move3-post-drift 0.9971013713638719 0.9966807581654387 0.9972779756749398 0.995501698014548 0.9989909207002914
Move7-post-drift 0.9979102039660642 0.9945914272321463 0.9979020540868346 0.9870032349754002 1.0
Move3 0.9431285414189547 0.946224016028621 0.939895062534618 0.9192071664745202 0.9443384173528168
Move5 0.9687417446333036 0.9481936989261547 0.9577580629310589 0.95020392188285 0.9619358742898392
Move7 0.9163693983771614 0.9088502057724938 0.9160698856360663 0.9078059811456942 0.9708305464846321
Join3-post-drift 0.9980058128335585 0.9982964719250207 0.9981019634540228 0.9973049683149589 1.0
Join5-post-drift 0.9948364217837762 0.9934342251709916 0.9944338946357792 0.9933243426393737 1.0
Join7-post-drift 0.9996038324544239 0.9995068818707645 0.9997050859063746 0.9980861678113339 1.0
Join3 0.9584402165015588 0.9568444523420805 0.9580964229271945 0.9540983835036512 0.8665493010145768
Join5 0.962342004246928 0.9625099335201416 0.9581000515542767 0.9519600825334642 0.9540950896292342
Join7 0.9792017125786593 0.9739043481062282 0.9797233732451701 0.9635464846238021 0.9990955605560418
Split3-post-drift 0.9979951758451856 0.9975960369901404 0.9978939709871982 0.9961819940037924 1.0
Split5-post-drift 0.9978374204430616 0.9958164351263964 0.9966207427045626 0.9901251640927857 0.9996917736166632
