Experiment OOB UOB OB VFDT ESOS_ELM
StaticIm1 0.4996245329510353 0.1744318945324405 0.0 0.049187724252907385 0.30904232281065697
StaticIm2 0.6113814543711952 0.29337570744824826 0.17126156202603873 0.24214139451679287 0.42843300801394985
StaticIm3 0.6999222611955804 0.4096350480700247 0.43649797172179916 0.46863250473200313 0.479606935158012
StaticIm5 0.784590001526884 0.5770389907464776 0.7732633150345156 0.7690840227986173 0.5348138337927735
StaticIm10 0.9297740717461258 0.8502301652740931 0.9293810905436979 0.9198449815095069 0.7567566475854854
StaticIm20 0.9274694733358592 0.8928535243924494 0.9222430200415191 0.9174788196551681 0.8018308566657115
StaticIm30 0.9504672060208966 0.9428297550890532 0.9518241045618213 0.9432141660574599 0.8638355284014085
StaticIm40 0.9586889253537343 0.9550954674643795 0.9583588432745749 0.9525920773704961 0.9002123409931286
StaticIm50 0.9622585610239416 0.9631615089058471 0.9630604869934393 0.960254517864945 0.9031748319848847
Im1 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.930901994743359
Im2 0.9622585610239416 0.9631615089058471 0.9630604869934393 0.960254517864945 0.9057810527777272
Im3 0.9622585610239416 0.9631615089058471 0.9630604869934393 0.960254517864945 0.9043762703860734
Im5 0.9622585610239416 0.9631615089058471 0.9630604869934393 0.960254517864945 0.9044836670333039
Im10 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9311045330761523
Im20 0.9622585610239416 0.9631615089058471 0.9630604869934393 0.960254517864945 0.904277274022329
Im30 0.9622585610239416 0.9631615089058471 0.9630604869934393 0.960254517864945 0.9035764154334711
Im40 0.9622585610239416 0.9631615089058471 0.9630604869934393 0.960254517864945 0.9011791351675822
Move5-post-drift 0.9401619897838979 0.9350618194799527 0.9423653689916811 0.9336721625510463 0.8660073742250232
Move3-post-drift 0.9616644865201597 0.9560649091712236 0.961561041550952 0.9465551404231427 0.8864854260613738
Move7-post-drift 0.9450418683412177 0.9394335318573223 0.9426348831731828 0.9264146114393949 0.8590270168122466
Move3 0.9380987170564563 0.9268177000619071 0.9302018139948531 0.9290930624705203 0.8642279040735941
Move5 0.9313942624376012 0.9186145798707217 0.9279974160964104 0.9284887692661095 0.8513914725686771
Move7 0.9093705310672942 0.9005536912443322 0.9106711027198726 0.8983546081328682 0.8357570253235098
Join3-post-drift 0.9813811710457248 0.979280923027909 0.9850843839635928 0.9791785727436595 0.9050876067716936
Join5-post-drift 0.9791789818461092 0.9796807339561813 0.9799793498813807 0.9775780785056265 0.9117950291416677
Join7-post-drift 0.9903843342957013 0.9890824221973645 0.9898825946469154 0.9857778467642155 0.9295872134503925
Join3 0.9380987170564563 0.9268177000619071 0.9302018139948531 0.9290930624705203 0.8656209959211362
Join5 0.9313942624376012 0.9186145798707217 0.9279974160964104 0.9284887692661095 0.8480056203674847
Join7 0.9093705310672942 0.9005536912443322 0.9106711027198726 0.8983546081328682 0.8388818400331447
Split3-post-drift 0.9731784718601458 0.9698755917446397 0.972477469907097 0.9645732934087832 0.8968923224512271
Split5-post-drift 0.9445818519357285 0.9286903266008885 0.9430762313047565 0.9244831456029285 0.8573612878739949
Split7-post-drift 0.9516179614210813 0.9478066483655159 0.9533205695335886 0.9469106878310161 0.8713321974372958
Split3 0.9805857905501478 0.9783853517345473 0.9790854120207386 0.9782839297391197 0.9271987165669151
Split5 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9302998686759144
Split7 0.9907891681006745 0.9900877745440383 0.9910890723423493 0.9893862601963178 0.9278832167296281
Borderline20-post-drift 0.9480671725359613 0.9479656797934941 0.9483674178547064 0.9439610383411745 0.9205914135046859
Borderline40-post-drift 0.9387808432199497 0.9375816938397191 0.9390798373160448 0.9327787930771752 0.9101155525985785
Borderline60-post-drift 0.9368689511400558 0.9338691955875641 0.9363706003921173 0.9331672457970347 0.895971459673467
Borderline80-post-drift 0.9320229933579303 0.9340280503741051 0.935531477737541 0.9297250324490234 0.8995756972438427
Borderline100-post-drift 0.9296353817044188 0.9295344520905064 0.9298395762765315 0.926531637496308 0.892396614283032
Borderline20 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9305995338717337
Borderline40 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9305037695404133
Borderline60 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9303965714226543
Borderline80 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9318009327544503
Borderline100 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9304006768979447
Rare20-post-drift 0.7758951220900896 0.7725879097101422 0.7754932818307654 0.7726740501122226 0.7122720892270321
Rare40-post-drift 0.5820850946252396 0.5795837379091267 0.5815846263563353 0.579750470698314 0.49848867676341807
Rare60-post-drift 0.38451938915277395 0.37639395684987703 0.3828173610212482 0.38224963658573097 0.2983934988077138
Rare80-post-drift 0.21299118059020067 0.19677037512499754 0.21427207949993887 0.17618817442121432 0.09665935695286307
Rare100-post-drift 0.13339589951984251 0.11997383448292817 0.14046202534306376 0.06613638459124009 0.058694056725321395
Rare20 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9322992125021221
Rare40 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9316009301947947
Rare60 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.93120022346529
Rare80 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9347967066168132
Rare100 0.9775759545708448 0.9785759315540081 0.9790763156692897 0.97567102297726 0.9338995411803642
StaticIm1_Im60 0.4996245329510353 0.1744318945324405 0.0 0.049187724252907385 0.31068070870591347
StaticIm1_Im70 0.4996245329510353 0.1744318945324405 0.0 0.049187724252907385 0.3013387139972777
StaticIm1_Im80 0.4996245329510353 0.1744318945324405 0.0 0.049187724252907385 0.2780829259387651
StaticIm1_Im90 0.4996245329510353 0.1744318945324405 0.0 0.049187724252907385 0.32470130507245465
StaticIm1_Im99 0.4996245329510353 0.1744318945324405 0.0 0.049187724252907385 0.28627951637751153
StaticIm1_Move3-post-drift 0.5410653540698795 0.19939796961448572 0.0 0.02140008261765009 0.33085720324811196
StaticIm1_Move5-post-drift 0.43312578239061184 0.14261653601256613 0.0 -0.0002759396248233222 0.16007061202176784
