Experiment OOB UOB OB VFDT ESOS_ELM
StaticIm1 0.5153111177329063 0.17049969027932302 0.0 0.007496136012364922 0.26927720807644195
StaticIm2 0.6342610963716357 0.29008957214305287 0.31394408360709536 0.3314892317777708 0.4063058044071438
StaticIm3 0.7061256234962289 0.4302684464177231 0.5981400399177655 0.6056306770577166 0.46270199848228877
StaticIm5 0.7927151095967694 0.5634180481925173 0.7966611622486945 0.7703619776631018 0.5293556984025954
StaticIm10 0.9352298875583054 0.85305129661193 0.9311815072499308 0.926998338292143 0.7435799368339884
StaticIm20 0.9315218635671538 0.9159296667274497 0.9301768895906803 0.9221930986771019 0.8044664621013595
StaticIm30 0.9474551874025756 0.9401531681428251 0.9481742389471318 0.9418320853596454 0.863853171973471
StaticIm40 0.9618546082936238 0.9574437194778425 0.9611262899000422 0.9565692834520787 0.9046429339153177
StaticIm50 0.9653678959302902 0.9656699338581396 0.9653691360890144 0.9622628773364903 0.9035193402465598
Im1 0.9153679262707879 0.9091097488169455 0.9254012013812302 0.9137685770594155 0.7727593335067097
Im2 0.8862903273703701 0.8809018069292822 0.8832443914256537 0.8873006905583841 0.7454484272891799
Im3 0.895681769209572 0.8899842978620199 0.8941171272002129 0.8950458469659675 0.7627992157613082
Im5 0.9105056897233832 0.9067750142779347 0.9084225138931747 0.9081967556486636 0.7797666184149573
Im10 0.9563234628670854 0.9556561075065968 0.9608312785275344 0.9539311627725343 0.8585347962535697
Im20 0.9458735132157908 0.9443381649639433 0.9447453010488414 0.9422772587172181 0.8507467307771192
Im30 0.958682652469135 0.9575926419959563 0.9571697706579568 0.954892243672756 0.8802111806809509
Im40 0.9625057639277224 0.9622996772073614 0.9621051093280559 0.9596639068319635 0.8948434934843867
Move5-post-drift 0.9517715640555539 0.9489704077919102 0.9505721565718808 0.940083025315236 0.874218011540121
Move3-post-drift 0.965075006541824 0.9619725026459379 0.9650738795030218 0.9574676211607569 0.8855690260371138
Move7-post-drift 0.9516707985176858 0.9425612800685507 0.9483686751422052 0.9312537723347492 0.8577042669556436
Move3 0.8816631201030249 0.88245534160461 0.8725546358949451 0.8433379027094713 0.8077443857504386
Move5 0.9059313645452297 0.8845808279970239 0.8899996670796367 0.876885006615497 0.8183141900199615
Move7 0.8483674888244066 0.8445197684549738 0.8436948679071203 0.8227666335941624 0.8018441672883089
Join3-post-drift 0.9838906298593665 0.9820880866738184 0.9844901527596892 0.9811868995293178 0.9124370987434236
Join5-post-drift 0.9800837427474477 0.9792847111846971 0.9801841665327926 0.97928304796527 0.9203157045206604
Join7-post-drift 0.9933948331430393 0.9929951506301599 0.9930948627576249 0.9904920716711805 0.9290764968042347
Join3 0.8990647258892286 0.8975575574942379 0.8949688444408375 0.8840680190265333 0.728524495581133
Join5 0.9053857989270695 0.9051833218856709 0.8992790035119151 0.8956681958584796 0.8071414130431644
Join7 0.910769317280183 0.9095765629983328 0.9124787236682856 0.8737495003682116 0.8310276561032847
Split3-post-drift 0.9757843908557055 0.9728856502159529 0.9749851957851046 0.9701850837332151 0.9001539319297945
Split5-post-drift 0.9525759076056503 0.9446772016899905 0.9506762182919767 0.9378747664189625 0.8648003407806911
Split7-post-drift 0.9582699106283897 0.954667179023844 0.9590699949350409 0.9520618971771846 0.8791579033206448
Split3 0.8654223753172403 0.8463605412503498 0.8575364599555124 0.8432420995755571 0.7489836900655198
Split5 0.838779309713279 0.8063138942103754 0.8327080197459654 0.8104684760534544 0.5413414826391818
Split7 0.8665019733949701 0.853127651262839 0.8649618683844379 0.8439225375884293 0.6861368739130986
Borderline20-post-drift 0.9434508482916316 0.9423484876809132 0.9425513669244007 0.939348470273268 0.9156683723850122
Borderline40-post-drift 0.9388062313407654 0.9377051599722434 0.9390082117721976 0.9333022465112293 0.9102308710829033
Borderline60-post-drift 0.9374463082982347 0.9372463630092149 0.9381457684321617 0.9354467133451744 0.9033232079951119
Borderline80-post-drift 0.9318668086632378 0.9314656576632355 0.9350634660953187 0.9285627697512883 0.8980662266998287
Borderline100-post-drift 0.9295299958726224 0.9302234567486263 0.9317259214426347 0.9270248507889318 0.8932588012299438
Borderline20 0.9440294881269216 0.9447325307300563 0.9443271226291536 0.9382232557860292 0.924247116969898
Borderline40 0.9233349716314277 0.9250407326386293 0.9254435441708369 0.9192422153903035 0.9226575292404375
