Experiment OOB UOB OB VFDT ESOS_ELM
StaticIm1 0.8539266983016981 1.0 0.0 0.02853049728049728 0.8494555444555447
StaticIm2 0.9548118381427878 1.0000000000000002 0.10360841470975742 0.1560853580562659 0.9786819029671365
StaticIm3 0.9815392603300573 0.9973098995695839 0.3192902400203198 0.37496074596083884 0.991941260359777
StaticIm5 0.9923780364372469 1.0 0.7816403466837544 0.8208137925760038 1.0
StaticIm10 0.9921641669034187 0.9977280800008075 0.9741539437139816 0.9665192323269431 1.0
StaticIm20 0.9992339925481911 0.9994708846584546 0.9982221908761799 0.9967094238699886 1.0
StaticIm30 0.9996699346405226 0.9993375289509743 0.9986732846656734 0.9935843834307223 0.9991523931754042
StaticIm40 0.998731358236759 0.99899740981697 0.9986016908704356 0.9957275402437075 0.9977322766831993
StaticIm50 0.9990076393308478 0.9989097919727268 0.9990076393308474 0.9981263716571942 0.9998962655601661
Im1 0.9969729136040975 0.9977622514888684 0.9971730793804815 0.9948461650623084 1.0
Im2 0.9990076393308478 0.9989097919727268 0.9990076393308474 0.9981263716571942 0.9997993663353599
Im3 0.9990076393308478 0.9989097919727268 0.9990076393308474 0.9981263716571942 0.9997032146476463
Im5 0.9990076393308478 0.9989097919727268 0.9990076393308474 0.9981263716571942 0.9999032882011605
Im10 0.9969729136040975 0.9977622514888684 0.9971730793804815 0.9948461650623084 1.0
Im20 0.9990076393308478 0.9989097919727268 0.9990076393308474 0.9981263716571942 0.9998069490874805
Im30 0.9990076393308478 0.9989097919727268 0.9990076393308474 0.9981263716571942 0.9998962655601661
Im40 0.9990076393308478 0.9989097919727268 0.9990076393308474 0.9981263716571942 0.9998962655601661
Move5-post-drift 0.9977994865046351 0.9969076730009544 0.998001454469682 0.9963942652447086 0.9973723469971165
Move3-post-drift 0.9982850528539314 0.998375000720638 0.9982876292591276 0.9921795738845247 0.999384243592714
Move7-post-drift 0.9948267537746999 0.9957742037867499 0.9949845986909207 0.9825688732443982 1.0
Move3 0.9981697454387483 0.9982748151404459 0.9962420578137644 0.9913720547008417 0.9996996024730459
Move5 0.9979705170922883 0.9969801347980611 0.9979738628163558 0.9945959559747692 0.9998035090428307
Move7 0.9910520814019753 0.9915737162900436 0.9919764384968823 0.9845812368795629 1.0
Join3-post-drift 0.997863644669312 0.9985678234684686 0.9985691428228222 0.9975440573487668 1.0
Join5-post-drift 0.9954495760382267 0.9950549454220807 0.9954607670125488 0.9941416875160989 1.0
Join7-post-drift 0.9988963741140313 0.9985924054134561 0.998900840449654 0.9977064675458436 1.0
Join3 0.9981697454387483 0.9982748151404459 0.9962420578137644 0.9913720547008417 0.9993857879112438
Join5 0.9979705170922883 0.9969801347980611 0.9979738628163558 0.9945959559747692 0.9995902155956298
Join7 0.9910520814019753 0.9915737162900436 0.9919764384968823 0.9845812368795629 0.9999999999999998
Split3-post-drift 0.9992801411123484 0.9990770587123416 0.9987772075158196 0.9971649094646482 1.0
Split5-post-drift 0.9966635723968091 0.995553192074636 0.9949464751627233 0.9893536020821347 0.9997970926212505
Split7-post-drift 0.9983022395171701 0.9977958111266891 0.9990069431901913 0.9930937229512524 1.0
