Experiment OOB UOB OB VFDT ESOS_ELM
StaticIm1 0.8158271316102201 0.9893947302697303 0.0075602453102453105 0.030164037351537346 0.8050533955423659
StaticIm2 0.9336020438452725 0.9963744468494469 0.22908495003189658 0.25808856585002904 0.9571878280847528
StaticIm3 0.9735993829101598 0.9963037204444853 0.481329750466342 0.507938597608843 0.9834812942828193
StaticIm5 0.9902912653189214 0.998373382626731 0.7911717117529432 0.7941839416672675 0.9915165446671073
StaticIm10 0.9900122081567262 0.996666818908488 0.9639112026693946 0.9580338761101329 0.9926111111111112
StaticIm20 0.9980918667055687 0.9988633683995848 0.9915096076811247 0.9885692415976395 0.9923014618497327
StaticIm30 0.9988526884143386 0.9992251708169327 0.9967052083219882 0.9926583128147516 0.9920733519510984
StaticIm40 0.99918427886689 0.9992460609195991 0.9987719311543053 0.9954467677370635 0.9900875857222822
StaticIm50 0.9992003326042912 0.9991430367472819 0.9992208155742759 0.9971754356778068 0.9923394598963714
Im1 0.9904368249111812 0.9973885885079312 0.984727758975614 0.9813245981880945 0.9923891129032257
Im2 0.9968114564143511 0.9989026792765405 0.9935677782833077 0.975578434736026 0.9837857986879545
Im3 0.9969923472062692 0.9987041857541861 0.9949913212678858 0.9788187582003008 0.9839340280672091
Im5 0.9978443679372453 0.9993134649059098 0.9965034523963161 0.9875471488596094 0.9856069990929975
Im10 0.994902669833117 0.9965610455646466 0.9904732501902569 0.9864671121753809 0.9923891129032257
Im20 0.9988457478595406 0.999107553881185 0.9979291169627225 0.9925955747655368 0.9905389000411304
Im30 0.9991151141619202 0.9992035494185991 0.9988441496131995 0.9960324158188604 0.9918937961359294
Im40 0.9991238820100834 0.9991924073509256 0.999067371949875 0.9969199556934832 0.9922803734127216
Move5-post-drift 0.9960096613899567 0.9947873166961595 0.995919239577769 0.9939856852025468 0.9901633896502727
Move3-post-drift 0.9968923433935994 0.9960804275172379 0.9969007881054082 0.9931888299052842 0.9919682568909449
Move7-post-drift 0.9935372121277243 0.9916147073941606 0.9932291954682433 0.9843240494595136 0.9924800050605416
Move3 0.9890764060885061 0.9888975022126576 0.9874892584995437 0.9797231703233639 0.9778653837918404
Move5 0.9895164155597372 0.9863134824049388 0.9870900136922743 0.9824907892826384 0.9789256275155624
Move7 0.9711226753355231 0.9661099218540932 0.9701218084845196 0.9632853119446103 0.9608067147119774
Join3-post-drift 0.99777545968931 0.9983154665698641 0.9980813372400354 0.9973733522374053 0.9925
Join5-post-drift 0.9947881118752682 0.9945107189684861 0.994995891530909 0.9938735667825845 0.9923913043478261
Join7-post-drift 0.9987607405008271 0.9988670584231923 0.9988093025021415 0.9974624364777986 0.9924110671936759
Join3 0.9913980900217454 0.9909041661531955 0.9904303089518911 0.9866358032994711 0.975741233908283
Join5 0.9897107192971407 0.9887188348299094 0.98814719574855 0.9854517433774852 0.9849170069778914
Join7 0.990847027700264 0.9899672857790449 0.9911768337098459 0.9866965125361634 0.9922759655129445
Split3-post-drift 0.9981463791097935 0.9978936596288527 0.9981789559743326 0.9962267025401803 0.9924411764705883
Split5-post-drift 0.9962309126168772 0.9932527661876022 0.9940725280436788 0.9883118124346787 0.9922693178963091
Split7-post-drift 0.996898999705443 0.9962934792930107 0.996923996059813 0.9925707785289479 0.9922906525077261
Split3 0.9855764247544085 0.9842669239086888 0.9849981768229642 0.9817152878383052 0.9776358551744333
Split5 0.9769656780661393 0.969747562164076 0.9752889256925384 0.9679551016268668 0.9192092315792244
Split7 0.980181032272968 0.9761804278635954 0.9798760636267785 0.9730085771715652 0.9466836575888451
Borderline20-post-drift 0.9891823095208615 0.9883082294080024 0.9901444350792522 0.9865255983651392 0.9904416401297705
Borderline40-post-drift 0.9904833866957478 0.9903356012135184 0.9900322844048788 0.9878206441322365 0.9901258667847883
Borderline60-post-drift 0.9911708353368729 0.9913501333449601 0.9910862748377857 0.9894392262418873 0.9902859313760853
