Experiment OOB UOB OB VFDT ESOS_ELM
StaticIm1 0.994001213575733 0.9844425427160584 0.9917406559868578 0.975846158965625 0.9732471290962673
StaticIm2 0.9945424638283444 0.9843051848760227 0.9923003653295039 0.9905882200519323 0.9862829653449685
StaticIm3 0.9950405071135797 0.9876508901338811 0.9933743993723809 0.9911621837515368 0.9870600459710609
StaticIm5 0.9960266201078166 0.9900445780032632 0.9938702628412293 0.9913190116694001 0.9874443628345382
StaticIm10 0.9989982712953014 0.9978354138866893 0.9981545560603478 0.9944415305502418 0.9964631180155195
StaticIm20 0.9971484236482124 0.9951368230648399 0.9959288885482364 0.992828824315214 0.9872585861017107
StaticIm30 0.9963552162536253 0.9951462487434203 0.9952340643495752 0.9899004470052006 0.9874084808894101
StaticIm40 0.9970756759431387 0.9955429886839049 0.9953741067746712 0.9909269189983713 0.9862674952694123
StaticIm50 0.9967406733658711 0.9961534792249033 0.9967513366793106 0.990388787058967 0.9872094954626001
Im1 0.9990254233876146 0.9988735154436634 0.9989977443669392 0.9961339356368122 0.9955514853201229
Im2 0.9965514324332585 0.9959509599167748 0.9969196934044827 0.9884282521601889 0.9871264140002252
Im3 0.9964307484454 0.9960539229446423 0.9966524670128981 0.9911608526113452 0.9868733737730407
Im5 0.9969415494125808 0.9963602635806375 0.9971510120159541 0.9911181770968096 0.9870211884808564
Im10 0.999068136804327 0.9989754673447722 0.9990031073986515 0.9967303512078086 0.9958200053956885
Im20 0.9971191741907495 0.9964308308475986 0.9968901707228373 0.9909988846202851 0.9871028173803731
Im30 0.997002430202752 0.996505768270648 0.9968402462627433 0.991463923102903 0.9874012565397964
Im40 0.9967019580216036 0.9966104725143895 0.9969726191148979 0.9911185062330032 0.9876486531779122
Move5-post-drift 0.9946149179273845 0.993934922504087 0.9948899037598394 0.9860922492357208 0.9834801317401192
Move3-post-drift 0.9964569535385042 0.9959673229108976 0.996502311777588 0.9906925413571891 0.9906501749732503
Move7-post-drift 0.9926695637343151 0.9913643257508318 0.9917554518042614 0.983248925348225 0.9823199903846735
Move3 0.9851640245007458 0.9852757921501683 0.9833930858502505 0.9715872035342068 0.9608169164801152
Move5 0.9890367341461547 0.9877654532006783 0.9874175326017609 0.9800994172992967 0.9669904363468929
Move7 0.9806431610517018 0.9800873561634023 0.979759191522404 0.9658267970348001 0.9667368627801782
Join3-post-drift 0.998824692938592 0.998520093025367 0.9988852364233637 0.9957162770062993 0.9953557582646095
Join5-post-drift 0.9989409723261605 0.998597224143067 0.9988725868592632 0.9952806878569647 0.9962099211460519
Join7-post-drift 0.9995935290776767 0.9996210607112221 0.999585076971516 0.9978155135245943 0.9979925053028573
Join3 0.9870991317741848 0.9863842672134279 0.9854461204108548 0.9745676289875913 0.9355036335090088
Join5 0.9893051249044905 0.9904540448140778 0.98874647229689 0.9833761983149957 0.9645699938966985
Join7 0.9915201739972057 0.9914811770688671 0.9915965611930092 0.9763249341518515 0.9766354048238683
Split3-post-drift 0.9977670439728972 0.9975970851606177 0.9977209030840022 0.9940145578232957 0.9932402280133357
Split5-post-drift 0.9944928285954093 0.9940433332064865 0.9948135973314983 0.9866417135250776 0.9858013589090874
Split7-post-drift 0.995615323119362 0.9950188146945382 0.995421373739535 0.9890917025653128 0.9882928185303518
Split3 0.9728627337652739 0.9731748344946638 0.97256016420805 0.9639501949562821 0.9562056018268349
Split5 0.9741516300795512 0.971614731972617 0.9738919840298038 0.9641010704714624 0.9235627712039964
Split7 0.9813288448543751 0.9798349454105665 0.9807305802517851 0.9719679354204194 0.9444535558387036
Borderline20-post-drift 0.9949197681684641 0.9951594275089473 0.9952614334242762 0.9914246186584819 0.9913579122314559
Borderline40-post-drift 0.9931748247377048 0.9928440920013436 0.9931360091805415 0.9895175269376862 0.9879975360292615
Borderline60-post-drift 0.9911656176562611 0.9901873344320891 0.9908751899744137 0.9880037264653373 0.9859008775968714
Borderline80-post-drift 0.9886473012709383 0.9884383368727482 0.9883028653437 0.983452554345184 0.9818886678948265
Borderline100-post-drift 0.9875682152812393 0.9867079937895028 0.9866622460200402 0.9803939193209859 0.9794310676893234
Borderline20 0.9957877638857259 0.9955745736821902 0.9959823072066338 0.9935820897313249 0.9923925261108912
Borderline40 0.9935695705593046 0.9932955893363152 0.9937320840837595 0.9911542779746473 0.9900392666735881
Borderline60 0.9906715398181595 0.9907674540552385 0.9907533430919043 0.9883347325311493 0.9857798517399082
