Experiment OOB UOB OB VFDT ESOS_ELM
StaticIm1 0.5287141064412902 0.18176577654057272 0.013555686130617526 0.0498711794020809 0.2650252676427664
StaticIm2 0.6172087096674664 0.3145098435120897 0.32255581720702375 0.3535615535839591 0.41543011946364067
StaticIm3 0.6892822002104237 0.423771303523822 0.5623096614640943 0.5650992585155078 0.4620573812277422
StaticIm5 0.776986238741882 0.5812068607912755 0.7672898320358419 0.756438324143978 0.5281029919289978
StaticIm10 0.9285647640910076 0.8615606945214975 0.9332597160592304 0.9257657985844285 0.7466894989008739
StaticIm20 0.9225391122975698 0.8953621294482451 0.9231408863808324 0.9157594391557227 0.7941917568037848
StaticIm30 0.9451212046931317 0.9350320014881526 0.9457034465098739 0.940187150122366 0.8602017709351601
StaticIm40 0.9584199473160688 0.9535094673675414 0.9578957783447969 0.9525716798730873 0.8982740243509585
StaticIm50 0.9639267393354959 0.9630669991650849 0.9630266081051198 0.9589054481386771 0.9009187223658129
Im1 0.7968641092578618 0.7323979466328998 0.8235386559133586 0.7899774374234384 0.5773856093888119
Im2 0.7768375942341512 0.7433358965348772 0.7792131907395812 0.7758330538528836 0.619225131955318
Im3 0.8177790589122316 0.7914695441968168 0.8229342735369635 0.8222059763247818 0.6699049070495613
Im5 0.864282229867501 0.8459653687568105 0.8701452725302736 0.8645864928746931 0.7302201817599127
Im10 0.9482604634300497 0.9412448771195084 0.9551621650922645 0.9479403011822928 0.8383078099948156
Im20 0.9420715796369653 0.9389819963981344 0.9420975792813435 0.9382555686282887 0.8562549356373935
Im30 0.9540610013353562 0.9519313908761531 0.9530869268882255 0.9494080398573387 0.880117035357605
Im40 0.9607111887815534 0.9593050581064563 0.95947385313986 0.955718913536253 0.8918839118655062
Move5-post-drift 0.943599458742253 0.9358550761722416 0.9417489238328052 0.9316016617415837 0.8639565024761127
Move3-post-drift 0.9584110637308898 0.9540467178280739 0.958318020494023 0.9455423452952765 0.8806574386551905
