learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,1.041142985,4.936501706174885E-7,1000.0,0.5,0.0,0.487,0.0,0.0,1.053388090349076,0.0,0.0,-0.05555555555555561,1000.0,1832976.0
2000.0,3.140798885,1.013610516049651E-6,2000.0,0.7513820884536611,0.4863571681259201,0.722,0.4418208686712927,0.5,0.9841269841269841,0.6780924920712361,0.4778225806451613,0.4262125902992776,2000.0,957248.0
3000.0,5.019383425,3.626944410017733E-6,3000.0,0.9959758551307847,0.8964992822288056,0.972,0.9439791602476121,0.7513820884536611,1.012072434607646,0.971422653550444,1.0,0.9426621160409556,3000.0,5377328.0
4000.0,6.945794,4.559466792708822E-6,4000.0,0.9968,0.8899772281354559,0.971,0.9420231907237104,0.9959758551307847,0.9047619047619048,0.9719886340703294,1.0,0.9401135776974703,4000.0,1871168.0
5000.0,8.913805559,1.1824132705899738E-5,5000.0,0.997016,0.8739853428730111,0.967,0.9339999999999999,0.9968,1.0,0.9664367542679656,1.0,0.9327902240325865,5000.0,1.2104496E7
6000.0,11.112451807,2.144383245335529E-5,6000.0,0.9937659801775776,0.8662035264977561,0.968,0.9360529481589244,0.997016,0.9646365422396856,0.9680555927467854,1.0,0.9348047538200339,6000.0,1.2098336E7
7000.0,13.30486692,3.694503487114328E-5,7000.0,0.9969550134243494,0.8331073033599816,0.957,0.9141051353143751,0.9937659801775776,0.9646365422396856,0.9568284217578894,1.0,0.9124236252545824,7000.0,2.3588368E7
8000.0,15.793565018,6.193863269293674E-5,8000.0,0.9962841950156961,0.8584240486651893,0.969,0.9378129413275131,0.9969550134243494,1.0661157024793388,0.9674453024451256,1.0,0.9367669556348801,8000.0,3.3105984E7
9000.0,18.347696229,9.157725199644078E-5,9000.0,0.9975079601273621,0.8677710413750503,0.98,0.9600057591706794,0.9962841950156961,0.9920318725099602,0.9798772180991866,1.0,0.9592944369063772,9000.0,4.4855648E7
10000.0,21.488865471,1.1565283210071773E-4,10000.0,0.9979397939793979,0.8548262710779829,0.967,0.9339498018494055,0.9975079601273621,1.02020202020202,0.9660917830792959,1.0,0.9328449328449328,10000.0,2.9627008E7
