learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,1.038074038,4.921950523177037E-7,1000.0,0.5,0.0,0.907,0.0,0.0,0.10253583241455347,0.0,0.0,0.0,1000.0,1832976.0
2000.0,3.347179369,1.9459669872895877E-6,2000.0,0.758992673992674,0.49543315541284105,0.935,0.5565561468140263,0.5,0.0989010989010989,0.7138606794025496,0.5222222222222223,0.2896174863387986,2000.0,2433632.0
3000.0,5.85880734,5.680433723932173E-6,3000.0,0.9953282866668693,0.8529131854091742,0.941,0.7574611526761487,0.758992673992674,0.12485939257592801,0.9662470159529706,1.0,0.3979591836734687,3000.0,3480496.0
4000.0,8.098480432,1.039239646566722E-5,4000.0,0.9975790759762885,0.8661229652045566,0.945,0.751144734222576,0.9953282866668693,0.10864745011086474,0.969032708552143,1.0,0.438775510204081,4000.0,8132416.0
5000.0,10.597163213,1.625307941488544E-5,5000.0,0.9952836368400367,0.8781171351226641,0.942,0.7471224276246946,0.9975790759762885,0.11358574610244988,0.967167010772213,1.0,0.412955465587044,5000.0,9066496.0
6000.0,13.002130299,2.2937797769272755E-5,6000.0,0.9978305098820794,0.8631482230243176,0.942,0.7564498790647672,0.9952836368400367,0.1210762331838565,0.9669423863267844,1.0,0.4219269102990031,6000.0,1.0744256E7
7000.0,15.346038798,3.755720383884223E-5,7000.0,0.9974695018317785,0.8729793868311186,0.939,0.7084798898914204,0.9978305098820794,0.09529025191675794,0.9660161979144438,1.0,0.3802612481857759,7000.0,2.2633728E7
8000.0,18.207414942,6.700762481049012E-5,8000.0,0.9961570374252151,0.8610921165644312,0.936,0.7266545939112314,0.9974695018317785,0.11358574610244988,0.9637066525916708,1.0,0.35271807838179603,8000.0,2.6586688E7
9000.0,21.027833544,9.572015572531137E-5,9000.0,0.9968938550557319,0.8704290589968455,0.943,0.7054446235892345,0.9961570374252151,0.08577633007600434,0.9685611747255141,1.0,0.41034482758620644,9000.0,3.9351408E7
10000.0,24.336479958,1.188174996196681E-4,10000.0,0.9964586195054945,0.8505915980401715,0.938,0.7366990555140313,0.9968938550557319,0.11607142857142858,0.9647816185171499,1.0,0.3634496919917862,10000.0,2.698448E7
