learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.165159794,6.010144654872517E-9,1000.0,0.48335015136226034,0.00736790498456736,0.991,0.0,0.0,0.009081735620585268,0.0,0.0,0.0,1000.0,140664.0,15.0,998.6666666666667,8.83481568873784,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.248537654,9.04425475804756E-9,2000.0,0.6977777777777778,0.02061773151795904,0.99,0.0,0.48335015136226034,0.010101010101010102,0.0,0.0,-0.05263157894737457,2000.0,140664.0,15.0,1990.5333333333333,12.091660513273357,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.313329615,1.1402026275265962E-8,3000.0,0.7547931382441978,0.014679580156583931,0.991,0.0,0.6977777777777778,0.009081735620585268,0.0,0.0,0.03571428571428189,3000.0,140664.0,15.0,2989.4,15.877147398818499,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.434625481,1.7424597801746178E-8,4000.0,0.6676537298387096,0.044776948169205945,0.992,0.0,0.7547931382441978,0.008064516129032258,0.0,0.0,0.1111111111111111,4000.0,191928.0,15.0,3983.5333333333333,15.59727285889813,6331.2,306.38045443066835,3.5333333333333337,0.23637473611411156,2.2666666666666666,0.11818736805705575,2.2666666666666666,0.11818736805705575,1.2666666666666668,0.11818736805705578,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.509157392,2.132886180669069E-8,5000.0,0.7414508352954368,0.02971028714291272,0.991,0.0,0.6676537298387096,0.009081735620585268,0.0,0.0,0.0,5000.0,202488.0,15.0,4983.866666666667,16.370666759748385,7030.4,353.60086188216445,3.933333333333333,0.26666666666666666,2.466666666666667,0.1333333333333333,2.466666666666667,0.1333333333333333,1.4666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.577557416,2.5135439275105793E-8,6000.0,0.8385858585858585,0.02628123194037007,0.99,0.0,0.7414508352954368,0.010101010101010102,0.0,0.0,-0.0909090909090931,6000.0,215120.0,15.0,5980.666666666666,20.516350428880724,7866.133333333333,323.900482462874,4.466666666666666,0.2363747361141115,2.733333333333333,0.11818736805705575,2.733333333333333,0.11818736805705575,1.7333333333333332,0.11818736805705575,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.643236927,2.8986355772163304E-8,7000.0,0.8976767676767676,0.04345940694803088,0.99,0.0,0.8385858585858585,0.010101010101010102,0.0,0.0,-0.07692307692308428,7000.0,226640.0,15.0,6977.400000000001,20.572473518433963,8627.733333333335,37.59527157029781,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.715442785,3.3558251445314124E-8,8000.0,0.8611111111111112,0.022666030574858324,0.99,0.0,0.8976767676767676,0.010101010101010102,0.0,0.0,-0.06666666666666508,8000.0,244752.0,15.0,7989.533333333332,23.421168013382918,9824.000000000002,338.3194320390688,5.933333333333334,0.2666666666666666,3.466666666666667,0.1333333333333333,3.466666666666667,0.1333333333333333,2.066666666666667,0.06666666666666665,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.775751044,3.736121889655996E-8,9000.0,0.8438760080645161,0.019277137557273526,0.992,0.0,0.8611111111111112,0.008064516129032258,0.0,0.0,0.13253012048192886,9000.0,243752.0,15.0,8997.666666666668,24.060175882400852,9757.866666666667,437.9202565663195,6.066666666666666,0.2666666666666666,3.533333333333333,0.1333333333333333,3.533333333333333,0.1333333333333333,2.1333333333333333,0.09085135251589958,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.847766913,4.2311432364256017E-8,10000.0,0.8896038238808714,0.02499943020680079,0.989,0.0,0.8438760080645161,0.011122345803842264,0.0,0.0,-0.17021276595745233,10000.0,265704.0,15.0,10008.4,25.97284296007217,11209.600000000002,316.5626816739006,6.866666666666665,0.23637473611411167,3.9333333333333327,0.11818736805705583,3.9333333333333327,0.11818736805705583,2.266666666666667,0.15327120894696267,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,0.915117815,4.709501193653792E-8,11000.0,0.9177777777777778,0.043314903569115,0.99,0.0,0.8896038238808714,0.010101010101010102,0.0,0.0,-0.0576923076923043,11000.0,274544.0,15.0,11014.466666666669,24.648745098293183,11794.133333333337,348.14991115167686,7.266666666666667,0.2666666666666667,4.133333333333333,0.13333333333333336,4.133333333333333,0.13333333333333336,2.4666666666666663,0.1918994445677132,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,0.978723216,5.167048907957971E-8,12000.0,0.9155517191770968,0.06390014259383275,0.993,0.0,0.9177777777777778,0.007049345417925478,0.0,0.0,0.24324324324324098,12000.0,278064.0,15.0,12011.333333333334,19.574440736805958,12027.199999999999,389.95759476420716,7.4,0.28949874578229845,4.199999999999999,0.14474937289114923,4.199999999999999,0.14474937289114923,2.533333333333333,0.21528865819918697,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.047678295,5.687854147019899E-8,13000.0,0.912474593495935,0.053395531982748184,0.984,0.0,0.9155517191770968,0.016260162601626018,0.0,0.0,-0.6377952755905555,13000.0,291952.0,15.0,13006.666666666666,18.024234127224805,12944.533333333333,408.91435669478653,8.2,0.32659863237109044,4.6,0.16329931618554522,4.6,0.16329931618554522,2.8000000000000003,0.2225394561056747,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.114118643,6.21245070994935E-8,14000.0,0.7395413306451613,0.015702088895129963,0.992,0.0,0.912474593495935,0.008064516129032258,0.0,0.0,0.17037037037037242,14000.0,305208.0,15.0,13999.133333333333,20.74743051599094,13822.4,455.9473319625958,8.6,0.34914862437758776,4.8,0.17457431218879388,4.8,0.17457431218879388,2.933333333333333,0.2062515031210259,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.202057044,6.977041742466596E-8,15000.0,0.9529564091497627,0.06410171756019861,0.993,0.0,0.7395413306451613,0.007049345417925478,0.0,0.0,0.2605633802816861,15000.0,336088.0,15.0,14986.666666666666,23.599569541406524,15861.866666666665,420.02265093871705,10.200000000000001,0.32659863237109044,5.6000000000000005,0.16329931618554522,5.6000000000000005,0.16329931618554522,3.4000000000000004,0.1309307341415954,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.262507896,7.518427775273926E-8,16000.0,0.8308232931726908,0.010966809446682135,0.996,0.0,0.9529564091497627,0.004016064257028112,0.0,0.0,0.5616438356164404,16000.0,346184.0,15.0,15983.066666666668,18.348859226683135,16528.533333333333,498.0923405178398,10.733333333333336,0.3837988891354266,5.866666666666668,0.1918994445677133,5.866666666666668,0.1918994445677133,3.466666666666667,0.1333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
