learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,1.008027226,4.779485808108996E-7,1000.0,0.5,0.0,0.906,0.0,0.0,0.10375275938189846,0.0,0.0,0.0,1000.0,1832976.0
2000.0,3.239203323,1.9343753803114427E-6,2000.0,0.6739650203065636,0.35225228098933314,0.868,0.32628312441304924,0.5,0.11358574610244988,0.6291463623059799,0.43137254901960786,-0.34693877551020447,2000.0,2523232.0
3000.0,5.436408448,4.7116774478396106E-6,3000.0,0.8799513998290757,0.5009706512322794,0.821,0.40911611693559036,0.6739650203065636,0.122334455667789,0.8190274223201202,0.8165137614678899,-0.7606557377049182,3000.0,3781792.0
4000.0,7.6076033,8.953198286237351E-6,4000.0,0.818401678699719,0.4337565917488598,0.79,0.2655236816150086,0.8799513998290757,0.10253583241455347,0.7205961500002906,0.6451612903225806,-1.1105527638190944,4000.0,7551360.0
5000.0,9.806180725,1.3401416981447747E-5,5000.0,0.8432316069393441,0.4577790481576589,0.817,0.35404165195905357,0.818401678699719,0.1185682326621924,0.7617081014245416,0.6981132075471698,-0.815476190476191,5000.0,7820720.0
6000.0,11.986299423,1.811170490253101E-5,6000.0,0.8487090663624661,0.44609768058660937,0.818,0.3552455380865668,0.8432316069393441,0.11982082866741321,0.7590750368823094,0.6915887850467289,-0.7872340425531921,6000.0,8351600.0
7000.0,14.294158542,3.315548583124137E-5,7000.0,0.8393818724829177,0.44670844746098215,0.832,0.35485852969186765,0.8487090663624661,0.10864745011086474,0.7562581116974634,0.673469387755102,-0.6586741889985895,7000.0,1.4552576E7
8000.0,16.624565137,4.813928658528512E-5,8000.0,0.7456888888888888,0.34374645599648357,0.815,0.27734374999999983,0.8393818724829177,0.1111111111111111,0.6815016100086958,0.55,-0.8294190358467245,8000.0,2.4853792E7
9000.0,19.350424741,5.64093882860973E-5,9000.0,0.8014884670669945,0.36168235675569144,0.827,0.25379572118702515,0.7456888888888888,0.088139281828074,0.6803101556429054,0.5432098765432098,-0.7494382022471909,9000.0,1.1727616E7
10000.0,21.618091972,7.330692830099568E-5,10000.0,0.8162586542377483,0.3795383332366635,0.836,0.3152515198076021,0.8014884670669945,0.10864745011086474,0.6970927325328563,0.5612244897959183,-0.6599190283400813,10000.0,2.8803584E7
11000.0,24.914857476,7.918553367074183E-5,11000.0,0.846086806716728,0.4387792765590369,0.837,0.4158711046128263,0.8162586542377483,0.12485939257592801,0.7920781481281525,0.7387387387387387,-0.6314831665150133,11000.0,6892688.0
12000.0,27.046597854,9.234546530808455E-5,12000.0,0.8300036200733065,0.41632974205131,0.834,0.3703152975449881,0.846086806716728,0.10864745011086474,0.7727498978542112,0.7040816326530612,-0.6641604010025065,12000.0,2.3862816E7
13000.0,29.637079627,1.0776514886782908E-4,13000.0,0.7608920890414543,0.3743473898912884,0.84,0.3739092324909801,0.8300036200733065,0.11982082866741321,0.7412171993765599,0.6355140186915887,-0.5950920245398774,13000.0,1.5944976E7
14000.0,32.17192451,1.2939757424050468E-4,14000.0,0.746046986721144,0.3312027569646958,0.818,0.303535894688504,0.7608920890414543,0.12359550561797752,0.6867861230061586,0.5545454545454546,-0.8019801980198029,14000.0,3.2988016E7
15000.0,34.981796831,1.6574201240288216E-4,15000.0,0.8482083540940043,0.42050710183608503,0.828,0.3833180357962365,0.746046986721144,0.1210762331838565,0.7747668426833378,0.7129629629629629,-0.6951379763469118,15000.0,4.9998128E7
16000.0,38.693604775,1.9487839119650333E-4,16000.0,0.827878176510989,0.39137690122857227,0.838,0.37507715096901606,0.8482083540940043,0.11607142857142858,0.7546004168752835,0.6634615384615384,-0.5940959409594104,16000.0,3.0342576E7
17000.0,41.364929794,2.275343211362792E-4,17000.0,0.8193916764924233,0.3935720340546934,0.82,0.3351849663160381,0.827878176510989,0.11358574610244988,0.7421584477289457,0.6568627450980392,-0.7708333333333336,17000.0,4.7253904E7
18000.0,44.670819054,2.424446819820697E-4,18000.0,0.8221891973919687,0.40482509412978857,0.851,0.4222835695896272,0.8193916764924233,0.11982082866741321,0.7804478239275854,0.7009345794392523,-0.4615803814713906,18000.0,1.5951872E7
19000.0,46.984829093,2.6199946864599566E-4,19000.0,0.7272405372405373,0.3616131232079498,0.852,0.3454802759596676,0.8221891973919687,0.0989010989010989,0.7253646297923866,0.6,-0.46077922077922046,19000.0,3.2665568E7
20000.0,49.803779188,2.9820216067600924E-4,20000.0,0.7890021527162213,0.3559339565688655,0.864,0.4059267542633492,0.7272405372405373,0.1185682326621924,0.7297344355727509,0.5943396226415094,-0.3392417528311174,20000.0,4.9642752E7
21000.0,52.965308659,3.2082422419503866E-4,21000.0,0.8477870813397129,0.3978650946546645,0.871,0.41973442729137417,0.7890021527162213,0.09649122807017543,0.7846367977008344,0.6931818181818182,-0.27843322321849884,21000.0,2.7659056E7
22000.0,55.243460276,3.4716012380900884E-4,22000.0,0.8036223601972837,0.39797097510149765,0.844,0.4034188687903932,0.8477870813397129,0.122334455667789,0.7659653457317324,0.6788990825688074,-0.5403949730700179,22000.0,4.4685632E7
23000.0,58.19886756,3.781277616560501E-4,23000.0,0.8111061108727277,0.3726432379912964,0.845,0.38400152608654164,0.8036223601972837,0.11982082866741321,0.7436136401565238,0.6355140186915887,-0.5267665952890788,23000.0,2.944344E7
24000.0,61.028748142,4.1194319086756525E-4,24000.0,0.7755458724382303,0.3794664885536546,0.863,0.39551711966113673,0.8111061108727277,0.1013215859030837,0.7594454069798063,0.6521739130434783,-0.3547589616810876,24000.0,4.6190128E7
25000.0,64.067221517,4.612855884335223E-4,25000.0,0.822878473882778,0.407756138622714,0.867,0.3952896244430296,0.7755458724382303,0.08932461873638345,0.7831621148490673,0.6951219512195121,-0.3252291749701076,25000.0,2.94468E7
26000.0,67.147517685,4.982140936661689E-4,26000.0,0.7579488760889437,0.35534407728095074,0.858,0.3896935573988909,0.822878473882778,0.11234705228031146,0.7372450169994196,0.6138613861386139,-0.41455938697317996,26000.0,4.6341664E7
27000.0,70.238071785,5.488309928822434E-4,27000.0,0.7561904761904762,0.45307115908463946,0.79,0.28907545956193503,0.7579488760889437,0.11731843575418995,0.7227979097249384,0.6476190476190476,-1.0883977900552493,27000.0,4.9759008E7
