Experiment ESOS_ELM OB OOB UOB VFDT
Im1+Borderline20-post-drift 0.6544842199449933 0.3071040113075204 0.6984895536353615 0.8727826785352093 0.3188538776749713
Im1+Borderline40 0.7619377606726319 0.8402247598481293 0.8683238981433568 0.8966256461360834 0.8451913319384596
Im1+Borderline40+Rare40 0.5836323102810446 0.6260199235435085 0.6512386407228926 0.6277854739184677 0.6313305901006278
Im1+Borderline40+Rare40-post-drift 0.49040204574984164 0.0684804222257126 0.2720841960903801 0.3261887853195436 0.08099560889922432
Im1+Borderline40-post-drift 0.6343605341422909 0.22799741444616142 0.6117027380958575 0.8406496381858994 0.25555130733868464
Im1+Borderline60 0.7453706591086744 0.8073634775098455 0.8520811228104219 0.8837619748305147 0.8101663476248521
Im1+Borderline60-post-drift 0.6138706097957765 0.1663206616320132 0.5977017734152577 0.8168193659766954 0.1757342110283764
Im1+Borderline80 0.7239842050945726 0.7863704157414608 0.8400811149311331 0.8751977483846154 0.7896041917229059
Im1+Borderline80-post-drift 0.6013746316513922 0.13184952246327739 0.5383400531484308 0.7936789950308265 0.14864990247116025
Im1+Rare100 0.32843432077984713 0.361512852564827 0.3897388414471616 0.38626869116699225 0.38310235486394867
Im1+Rare100-post-drift 0.33611909633730436 0.033748735688703506 0.09100073028129228 0.04730217610119094 0.04164162244797464
Im1+Rare20 0.7088147814288146 0.8215811299773705 0.8303975527751336 0.8162616324227718 0.831012612478823
Im1+Rare20-post-drift 0.5460381630605614 0.2528584882401141 0.6149038100245071 0.6105157839764853 0.259763206663635
Im1+Rare40 0.626489525210478 0.7158339990824021 0.7316566319508359 0.6989155264159354 0.7323557539842654
Im1+Rare40-post-drift 0.4994506115528725 0.16391513286147066 0.4279897598087771 0.37074273762907084 0.18649323288350725
Im1+Rare60 0.5318928044097252 0.6146332562337151 0.6261212034002501 0.5910824644311844 0.6342149712000921
Im1+Rare60-post-drift 0.4799875915534515 0.09779882473586676 0.28461374764377995 0.16353109353541803 0.11101983209874688
Im1+Rare80 0.3678261242765688 0.49506924523765394 0.5129032257488799 0.4838830712308893 0.5088140378877858
Im1+Rare80-post-drift 0.1519301024254651 0.04507003368029916 0.13825777018226756 0.060324090022108055 0.058742546591431986
Im1-post-drift 0.6722582919305106 0.3956848099439996 0.7803616124807949 0.9138147497972049 0.40671629453393765
Im10 0.8139846780591171 0.9415635825352093 0.9526818182207777 0.9550422666040055 0.9442245742224458
Im10+Borderline100 0.715497696426854 0.8274236007357199 0.873612718248948 0.8764274401623279 0.8260724984915161
Im10+Borderline100-post-drift 0.7560543066668329 0.6188631553790137 0.8368193000214061 0.8384948947531314 0.6081307925429964
Im10+Borderline20 0.7949516713296723 0.898078563770853 0.919314688024391 0.9243930986132328 0.9010267179354109
Im10+Borderline20+Rare20 0.6994544970946253 0.7820296227717668 0.7840778431509153 0.7699952558925977 0.7852106629625802
Im10+Borderline20+Rare20-post-drift 0.5434710836547794 0.5806390913332133 0.660382398886727 0.5831911457990864 0.5862848053359663
Im10+Borderline20-post-drift 0.8180119246393553 0.7819079310310469 0.8895695169087788 0.8972726112999102 0.7891092330683566
Im10+Borderline40 0.7788735925298521 0.8710916734525884 0.9023543107908799 0.9060666545804394 0.8730520611172922
Im10+Borderline40+Rare40 0.583900028860688 0.6301909246036671 0.6372632452512897 0.6136263990290857 0.6333028121072083
Im10+Borderline40+Rare40-post-drift 0.3459511037683325 0.342618278207337 0.43873956621895005 0.3506409929857797 0.35272872131310584
Im10+Borderline40-post-drift 0.797244240418452 0.7252048684526876 0.8624590320618484 0.876857667247412 0.7399413210110656
Im10+Borderline60 0.7571195962090446 0.8505241387204634 0.8900964770312169 0.892767802763954 0.8526409405056168
Im10+Borderline60-post-drift 0.7817254362818409 0.68789406560678 0.8473126435811216 0.8601287414825262 0.7017299609342821
Im10+Borderline80 0.73762696901689 0.836553409470294 0.8816537998425877 0.8829238460980089 0.8382076330125932
Im10+Borderline80-post-drift 0.766682358970912 0.6513185249072001 0.842856833496236 0.8501681776248408 0.6349916980277738
Im10+Rare100 0.4490979409695107 0.3565959637935703 0.38361464123892214 0.37627482196485745 0.3719310566003882
Im10+Rare100-post-drift 0.24704399298263838 0.024830578363771158 0.07059994312109073 0.03127308399142467 0.04385901171383832
Im10+Rare20 0.7231443075013406 0.8259929045184071 0.8207030709052019 0.8028227609660614 0.832166594568946
Im10+Rare20-post-drift 0.562372595075566 0.645560253322033 0.7045758296120842 0.619937770323166 0.6438603760097206
Im10+Rare40 0.6270155024218428 0.7088517700548194 0.6974653133270781 0.6787663238360395 0.7166862671003773
Im10+Rare40-post-drift 0.37358637046892673 0.45289761960016967 0.4992286205460534 0.4012912535168449 0.466011107821805
Im10+Rare60 0.5407538954428371 0.5942049451684196 0.5861910643070632 0.5670643115359517 0.6043582088488229
Im10+Rare60-post-drift 0.28484314303109626 0.26134458937070154 0.3230711227170746 0.23142404680331147 0.27680193186342206
Im10+Rare80 0.47922934490392427 0.47919841967869237 0.4841814901509987 0.4716823755822869 0.4914038601390919
Im10+Rare80-post-drift 0.2396075169760076 0.10304151339462439 0.164883317907284 0.0920554678458378 0.11878612638907439
Im10-post-drift 0.8446805050656521 0.8609926481294449 0.9428179296990288 0.9385210201237824 0.8682707691908935
Im2 0.7538552322083473 0.8788160989370059 0.9064250876174152 0.9235493974443274 0.8761953983240024
Im20 0.7642651138849743 0.909639635065713 0.9257692662940782 0.925082066623063 0.9097565154985976
Im3 0.7558822681704094 0.8838693188605693 0.9108805766908639 0.9237960584750776 0.8797003715464019
Im30 0.7709582426637128 0.9183447347087889 0.9274323720627315 0.92597525890089 0.9189933361437764
Im40 0.7780886613502438 0.9241002140375187 0.9287367236566585 0.9265397964938138 0.9246321914552196
Im5 0.7558764066015234 0.8872790262176147 0.9164960334674332 0.9245441174856177 0.8904600028922103
Join3 0.661723646346906 0.850920232388836 0.857512994802608 0.841509281973179 0.8579509268208848
Join3-post-drift 0.7819114165222942 0.9580074355904235 0.957679936030879 0.9497796564283247 0.9580008709377456
Join5 0.6877646436458517 0.8600662527440095 0.8648876098714675 0.8534589147036422 0.8678439451235397
Join5-post-drift 0.7981266387299248 0.9531229629270769 0.954298967653464 0.949525961469813 0.9564523289367226
Join7 0.6977920878379679 0.8628208010716273 0.8656794861609899 0.8557290519596066 0.8675243705102972
Join7-post-drift 0.8289008197223151 0.9751636477753715 0.9767050689983803 0.9735899074625703 0.9749300415834312
Move3 0.688079907694885 0.8348481821551735 0.8411733165717585 0.8305245584720624 0.8375775589564926
Move3-post-drift 0.7359742770296012 0.9097069477870808 0.9093965702022989 0.9031243693980905 0.9038706959691047
Move5 0.6791506477557904 0.8399209004340626 0.846309301364584 0.8316216486904924 0.8434632316499153
Move5-post-drift 0.703531922938007 0.8705444017567764 0.8756593062784119 0.8632480597269536 0.8773832399101658
Move7 0.6313509477233863 0.7746684630396193 0.7808627181167563 0.7609803358480742 0.7826558838742937
Move7-post-drift 0.6872236135632513 0.8690706245930513 0.873224242480284 0.86153650136243 0.8700304661196832
Rare100 0.3258788206966044 0.3669395996915078 0.3684547923874198 0.36679833437142023 0.383634244503075
Rare100-post-drift 0.041008756496492334 0.03913029981141461 0.04059359640297852 0.03398145638999218 0.06727103209476644
Rare20 0.7213619664662222 0.7909453753163445 0.7903693391400392 0.7904892141670543 0.7961107983259879
Rare20-post-drift 0.5507472168044101 0.6435258455294414 0.6447779773066743 0.6411787086254528 0.6488964730853064
Rare40 0.6113693293991238 0.6572474000696465 0.6568603913380082 0.6574240021085148 0.6622736234856548
Rare40-post-drift 0.3473219195045319 0.41514377936466196 0.41601463075047657 0.41232824056513623 0.4270177654078037
Rare60 0.5138307556632578 0.5503201758763724 0.5505101863392099 0.5506513960921356 0.5587826541141026
Rare60-post-drift 0.19955852594914888 0.2505955306171755 0.2537014140318753 0.2477818169148148 0.26841902161924847
Rare80 0.4053862362430673 0.4582679428692223 0.45834468725419525 0.4576766270739271 0.47218839937847235
Rare80-post-drift 0.10177458211799546 0.11822953841012429 0.12028100500185865 0.11288232714888513 0.14484163101944747
Split3 0.7403904002479099 0.8734346374007714 0.8760166292443039 0.8707081417861121 0.876435138277533
Split3-post-drift 0.7491708997667662 0.9338581058039398 0.9342957050791673 0.9281507836590568 0.9340260599859175
Split5 0.7007325501303966 0.8596435065795928 0.8604809940446825 0.8513683114090405 0.8605970238686745
Split5+Borderline100 0.5705090764660682 0.6632812323724603 0.6670877943621403 0.6603276071372663 0.665471315108531
Split5+Borderline100-post-drift 0.5392950404168817 0.6283369438793421 0.6371109693962342 0.6200131842962766 0.6373765065007562
Split5+Borderline20 0.65720165515248 0.79540910230104 0.796160032766091 0.7864898389163173 0.7914474966469407
Split5+Borderline20+Rare20 0.5963485951274545 0.6761276375286865 0.6784852113488542 0.67029002950727 0.6839653761684878
Split5+Borderline20+Rare20-post-drift 0.4001372563482172 0.4824137338793455 0.4846992408844931 0.47184514089589435 0.4948559352100258
Split5+Borderline20-post-drift 0.6516849960324825 0.7728803590021137 0.7740519628609932 0.7626461944718028 0.7800118749817703
Split5+Borderline40 0.6645000101545567 0.7877944609790127 0.79129168129904 0.7822101423633289 0.7877264500315729
Split5+Borderline40+Rare40 0.45906402461813106 0.5077113542415516 0.5095964988635968 0.5030965337943294 0.52249701089492
Split5+Borderline40+Rare40-post-drift 0.20010110490176952 0.2406766319754369 0.2445319000937727 0.2292696353551613 0.25236013845177047
Split5+Borderline40-post-drift 0.6179471300943643 0.7191509205924899 0.7213766971135837 0.7117639360586978 0.723521986038797
Split5+Borderline60 0.6711560351487518 0.780805182317957 0.7841427607644047 0.774093275418154 0.783264471184422
Split5+Borderline60-post-drift 0.5892652688018826 0.6807435028891401 0.6897143574503798 0.6719382784572531 0.6789292987518956
Split5+Borderline80 0.6558122602155783 0.7111907469881058 0.7144550560893292 0.7072215837429545 0.7111965154487575
Split5+Borderline80-post-drift 0.5677956392914083 0.6541412616205249 0.6596589004646105 0.6484980330591124 0.6621279783984589
Split5+Im1 0.6099423131880315 0.638739103812833 0.7393599025437415 0.785336796098046 0.638109681077557
Split5+Im1+Borderline100 0.5137685249358961 0.5068415807109478 0.5862819062299155 0.6444797598581689 0.5086473426447925
Split5+Im1+Borderline100-post-drift 0.1879512578078014 0.034186272901809825 0.18366783733620473 0.3897650137818314 0.03943689236647111
Split5+Im1+Borderline20 0.5741598679484661 0.5677060368636893 0.6687154593275114 0.7121571766603229 0.570136245818952
Split5+Im1+Borderline20+Rare20 0.5015759182525901 0.5070621528116572 0.5904868779916772 0.6249845413056271 0.5060207502328676
Split5+Im1+Borderline20+Rare20-post-drift 0.3733452534471675 0.06553654000910641 0.2815318806213693 0.3408239833487737 0.07237873649865102
Split5+Im1+Borderline20-post-drift 0.4978923737558763 0.08050176516525698 0.34314893571281774 0.5949944559158468 0.08501483207622108
Split5+Im1+Borderline40 0.5679971197699005 0.5575123842685699 0.6506169273770003 0.6958669862934543 0.5602799533958075
Split5+Im1+Borderline40+Rare40 0.37549988664293443 0.4366658395652027 0.4902517264656672 0.501130558798607 0.44746047683340523
Split5+Im1+Borderline40+Rare40-post-drift 0.29607338234257513 0.031211674931529272 0.12255586388510203 0.14852133126719574 0.038435333941072784
Split5+Im1+Borderline40-post-drift 0.4951939766480111 0.06619648415595104 0.3239233308509005 0.5510417370580742 0.07812173634710516
Split5+Im1+Borderline60 0.49685529923486227 0.5295369039681234 0.6157894609990159 0.6761488853490643 0.5330220575450183
Split5+Im1+Borderline60-post-drift 0.4142438015267653 0.05281965341264223 0.25885143920960013 0.49017242990247617 0.05849405863300194
Split5+Im1+Borderline80 0.4627723226813375 0.4995979142578653 0.5910016756809234 0.6537550793633534 0.49757660692371625
Split5+Im1+Borderline80-post-drift 0.18988049628846454 0.043228364931780484 0.21693803919054988 0.4421836792652597 0.04889902973446946
Split5+Im1+Rare100 0.3619091152457892 0.3695368660669346 0.40123272949803507 0.38959468908836975 0.39555827980828134
Split5+Im1+Rare100-post-drift 0.3423492627171316 0.03870927310969172 0.10390814173375354 0.06167087815272697 0.04979523796858243
Split5+Im1+Rare20 0.5329493470443439 0.5485111617071854 0.6444381519306789 0.6741459250944388 0.5684196438850205
Split5+Im1+Rare20-post-drift 0.3669854005433579 0.08625929949448105 0.3318015693649488 0.36946273800236484 0.0974888993873519
Split5+Im1+Rare40 0.3963489931203854 0.522374305789091 0.5697173739674761 0.5898334841265127 0.5306393791649111
Split5+Im1+Rare40-post-drift 0.3591967091366147 0.06380952499987518 0.2683862649420696 0.21811596590240345 0.08140202446835751
Split5+Im1+Rare60 0.40562175556205327 0.42985786706871365 0.4762595944358257 0.4655316251444009 0.43770777072780365
Split5+Im1+Rare60-post-drift 0.2018658448969074 0.04038565454784646 0.15420221430658465 0.08141929887662461 0.056960034411403966
Split5+Im1+Rare80 0.3553923358706828 0.4044542481480933 0.43733223961278694 0.4269934587417621 0.42052935537025676
Split5+Im1+Rare80-post-drift 0.14904515184415912 0.032818430725378545 0.0974236651274577 0.036670587859183604 0.04364119508652097
Split5+Im1-post-drift 0.529078831943624 0.12057481355952179 0.48216997011489093 0.6550349685101637 0.15291999590899674
Split5+Im10 0.611960995624378 0.7410611085794525 0.8267056511535017 0.809192025490521 0.7414686554634509
Split5+Im10+Borderline100 0.5829783032746714 0.5920256933466316 0.7007495556919145 0.6831640238167707 0.5965493530414908
Split5+Im10+Borderline100-post-drift 0.5361744650085157 0.2799888626856367 0.5694064764171768 0.5362718830329076 0.27964174091994365
Split5+Im10+Borderline20 0.6157299312260932 0.6999982274824436 0.7890027158234802 0.7776843950635342 0.7102830734309662
Split5+Im10+Borderline20+Rare20 0.5613420146715354 0.5963020759570189 0.6636027167756705 0.6344108500087997 0.6053314934730164
Split5+Im10+Borderline20+Rare20-post-drift 0.40021955590822805 0.33718586657601113 0.5087253634940151 0.40859497525302335 0.336657865878348
Split5+Im10+Borderline20-post-drift 0.6501771571755711 0.49631546788272535 0.7341935635113963 0.6872326185910712 0.503233954337089
Split5+Im10+Borderline40 0.6121014368374574 0.6391838211040662 0.7439985049553737 0.7345167521453111 0.6385775911349351
Split5+Im10+Borderline40+Rare40 0.4924787949445817 0.4766970188641602 0.5264244271421924 0.5027732645581269 0.4836556754645431
Split5+Im10+Borderline40+Rare40-post-drift 0.23216550548648818 0.1358338015870863 0.27072275548157493 0.18881806731009207 0.15243581090750605
Split5+Im10+Borderline40-post-drift 0.6248199446395755 0.4380535207579506 0.6676645380631299 0.6427042531188092 0.4452255011521995
Split5+Im10+Borderline60 0.6059708724904237 0.6187311810328686 0.7204936378208737 0.7095160794248498 0.6273058014013819
Split5+Im10+Borderline60-post-drift 0.5958502743223993 0.38058058716755006 0.6366655517660842 0.6017275665361718 0.37379445144189605
Split5+Im10+Borderline80 0.5976816871624869 0.5888093219307963 0.7010121816373792 0.692290108961458 0.5893587691466681
Split5+Im10+Borderline80-post-drift 0.5696423445291959 0.33460068449539393 0.6091446557012283 0.5584103806412059 0.3447043233845521
Split5+Im10+Rare100 0.4471869743716628 0.3598711482645453 0.3929074248603128 0.3817896503297699 0.3760370089725666
Split5+Im10+Rare100-post-drift 0.24284862018592038 0.034386309593547555 0.0975601306819037 0.05345265857390996 0.05054805149750632
Split5+Im10+Rare20 0.5760104736600808 0.6492368864975758 0.7137195904784314 0.6766250772736508 0.6529998931514039
Split5+Im10+Rare20-post-drift 0.42880923631813134 0.41380599103782034 0.5890153222286928 0.46564034459932996 0.41362070805656265
Split5+Im10+Rare40 0.5261808919355244 0.5627117535126692 0.6113603400953145 0.5758454785905043 0.5725137819195361
Split5+Im10+Rare40-post-drift 0.26836261211686113 0.26030102003228067 0.40823438436702086 0.2757591026790083 0.28381769123326644
Split5+Im10+Rare60 0.48940192060217913 0.45158695184955 0.5034879947955523 0.4714962066351503 0.47340381418638744
Split5+Im10+Rare60-post-drift 0.18381864925218028 0.13796511835903746 0.2375964755902719 0.1394233340326346 0.14783654185768672
Split5+Im10+Rare80 0.46148753201698667 0.395809722479692 0.42716807358506836 0.4081797579814311 0.4107082678538713
Split5+Im10+Rare80-post-drift 0.17449282976695948 0.03870659896800105 0.11748580273730724 0.04249264423947962 0.0518869981911381
Split5+Im10-post-drift 0.6852139012022296 0.5891065675619402 0.8311335460499919 0.754737177550953 0.5992574536482159
Split5+Rare100 0.3465605141308679 0.3809954996719746 0.381944593865753 0.37988941589419833 0.3993748422780136
Split5+Rare100-post-drift 0.09231793147228835 0.07307942294639014 0.07599629264116897 0.06909664264941137 0.1027966605915913
Split5+Rare20 0.565280692861108 0.6867161026413029 0.6887982384426055 0.6775788279894566 0.6928375017601716
Split5+Rare20-post-drift 0.42012716138801365 0.558438769320811 0.5630969452271528 0.545589071684709 0.5815755152435457
Split5+Rare40 0.5054265645486818 0.5801091958985866 0.5824322954325519 0.5745310790088136 0.5926905722676059
Split5+Rare40-post-drift 0.24306911734913453 0.3464656906926135 0.35082130467346817 0.33516788781730844 0.36857685601020135
Split5+Rare60 0.41779212009724864 0.48131412715435795 0.4838245989165785 0.47670107519018984 0.5000445666970945
Split5+Rare60-post-drift 0.1225210732463691 0.1976320437691761 0.1932349925989868 0.18609358203488224 0.224205008799133
Split5+Rare80 0.3646779862537308 0.4075267791017632 0.4067353225512172 0.40412462711406144 0.4228176640858296
Split5+Rare80-post-drift 0.06174375532755909 0.07540997794921654 0.08146327155127533 0.0726648537939396 0.11678957729046022
Split5-post-drift 0.6846866027750025 0.8672913023669223 0.8683690153599608 0.8503025072090528 0.8654217490844555
Split7 0.6888570278085615 0.863055911067801 0.8646252036810627 0.857399989741171 0.8694386015103238
Split7-post-drift 0.7221270631163496 0.8907348738279092 0.8906350797985821 0.882854254068872 0.9007311748880995
StaticIm1 0.6287440505012445 0.18898093964742155 0.6331629958372281 0.812272051898037 0.20632750773155809
StaticIm10 0.8469146717260047 0.8636329892578922 0.9442641190313524 0.939925563005804 0.8668820257760821
StaticIm10-post-drift 0.8480602731926897 0.8636329892578922 0.9442641190313524 0.939925563005804 0.8668820257760821
StaticIm10_Borderline100 0.7456420373222115 0.6944780032823226 0.8510786127926987 0.88185600890767 0.6970133193743863
StaticIm10_Borderline100-post-drift 0.7593796961447145 0.6204379931846951 0.8372506642906256 0.8374229339245802 0.6086853017344606
StaticIm10_Borderline20 0.8266423194932284 0.8112701360931198 0.9057659133699255 0.9159615421283018 0.8155556900678421
StaticIm10_Borderline20+Rare20 0.7046851845176815 0.6980145095594886 0.7740055931674671 0.7586959635780172 0.7018636603602014
StaticIm10_Borderline20+Rare20-post-drift 0.5421799362120878 0.5801455211175056 0.6593788152111907 0.5851940460139066 0.5868587825866325
StaticIm10_Borderline20-post-drift 0.8200738866767183 0.7815912727209425 0.8895736863318237 0.8977372347859205 0.789172551459707
StaticIm10_Borderline40 0.8092078221050241 0.7756756787313535 0.8861872570507425 0.9051264348160422 0.7765278578808115
StaticIm10_Borderline40+Rare40 0.5755736274228501 0.5421503291191976 0.6267619421061474 0.6106865085007861 0.5476024272174629
StaticIm10_Borderline40+Rare40-post-drift 0.3480573659254534 0.3413900341231165 0.4363231341597289 0.3521257700258181 0.33022948004904273
StaticIm10_Borderline40-post-drift 0.7975373590275454 0.7281101103352847 0.8659574090539963 0.878862680203267 0.7403601507619758
StaticIm10_Borderline60 0.7888134070371409 0.7477849766378079 0.8722866684280679 0.8980443907774425 0.7467558365403107
StaticIm10_Borderline60-post-drift 0.7800944761329407 0.6856082008598487 0.8478170078145527 0.8611299399158948 0.7004367017641563
StaticIm10_Borderline80 0.7681506411622039 0.7194626118933511 0.8586365475524086 0.8896399290157556 0.7173903893613359
StaticIm10_Borderline80-post-drift 0.766954149637092 0.6479782255623779 0.8448474156241167 0.8486012030658222 0.6352589880748226
StaticIm10_Im1 0.8355627438029452 0.7442884182902857 0.9260062322319462 0.9376392521432113 0.720758722059176
StaticIm10_Im1+Borderline100 0.722005970877295 0.5540697960082541 0.7856123446233121 0.8759723387593743 0.5696774963238982
StaticIm10_Im1+Borderline100-post-drift 0.5783487588688019 0.1128895734089134 0.5135189290206637 0.7714785700330896 0.09118892317279924
StaticIm10_Im1+Borderline20 0.8080578186430695 0.695400726919992 0.8740791235155523 0.9122759332712037 0.6931681017522158
StaticIm10_Im1+Borderline20+Rare20 0.7117650445836433 0.6129538854073273 0.7811202125357799 0.7898252415646586 0.6390034062264427
StaticIm10_Im1+Borderline20+Rare20-post-drift 0.5369134884509049 0.19282502006002403 0.5346148580668344 0.6099003771281211 0.21141314323780783
StaticIm10_Im1+Borderline20-post-drift 0.648772719071829 0.30140697942152017 0.6931939234095819 0.871881517670229 0.31925840859072624
StaticIm10_Im1+Borderline40 0.7890938935423553 0.6464829567552706 0.8382907828590708 0.8990718788396367 0.65754759949651
StaticIm10_Im1+Borderline40+Rare40 0.6094272660703601 0.4875536531309796 0.6277845714857622 0.6511171041621927 0.5100860125764821
StaticIm10_Im1+Borderline40+Rare40-post-drift 0.476484441724267 0.0684810061293823 0.2985885422422966 0.3141819483578729 0.07621853507512306
StaticIm10_Im1+Borderline40-post-drift 0.6235159297548208 0.21678835327476625 0.6114153123366008 0.8409757953130592 0.2428014668873834
StaticIm10_Im1+Borderline60 0.767423354683849 0.6113612868741491 0.8151537324717275 0.8879182600907916 0.6564430757420022
StaticIm10_Im1+Borderline60-post-drift 0.60408380898645 0.16697572282942894 0.5747201124126705 0.8166560948113442 0.1908467824501626
StaticIm10_Im1+Borderline80 0.748319164775099 0.5765244529921033 0.7980220005867535 0.8814820186458259 0.5836304339558195
StaticIm10_Im1+Borderline80-post-drift 0.6010370938397083 0.12146633400694125 0.5167593450922933 0.7962118787573489 0.11635963915646431
StaticIm10_Im1+Rare100 0.5236898760517833 0.3101888933527473 0.38658023084388005 0.3529729227383019 0.32689451483496973
StaticIm10_Im1+Rare100-post-drift 0.343718057549873 0.03312954850979882 0.09124930618973544 0.04616088551535493 0.046537362805431144
StaticIm10_Im1+Rare20 0.7263889710585297 0.6544143973578458 0.8205499439040291 0.8108195983501826 0.6507759912150749
StaticIm10_Im1+Rare20-post-drift 0.5474672735447395 0.26575614491437605 0.5967911761762291 0.6266796965853442 0.28846134688204417
StaticIm10_Im1+Rare40 0.6389424915973051 0.5728562177298283 0.7178884267508794 0.6924602955389596 0.5712592587725479
StaticIm10_Im1+Rare40-post-drift 0.4985786193795667 0.1654875392208481 0.4317810168352011 0.36974602334214673 0.17561022368238952
StaticIm10_Im1+Rare60 0.6071554876386739 0.4966443060175772 0.6239987659362899 0.5904929701786632 0.5042484199757221
StaticIm10_Im1+Rare60-post-drift 0.45061589488987963 0.08195478679181158 0.2649861921007715 0.16931294334955793 0.07780662458241898
StaticIm10_Im1+Rare80 0.5328452550289395 0.4143779599622725 0.5144746832977322 0.4801452891866637 0.43004672139474565
StaticIm10_Im1+Rare80-post-drift 0.14148420378491214 0.04183020812931218 0.13757314359908995 0.05543165197174907 0.05063431054158758
StaticIm10_Im1-post-drift 0.6629660250595292 0.4017384756330895 0.7793363300832804 0.9144659807695307 0.4039798600826971
StaticIm10_Im2 0.7728648055595658 0.6434925991462948 0.8909871717127218 0.8909500342737227 0.6669247800445648
StaticIm10_Im3 0.7723845235675384 0.6678942903313281 0.896971156144904 0.890557423325254 0.6806760007756063
StaticIm10_Im5 0.7818670421901613 0.7093003877040958 0.904803203686042 0.8943925690986516 0.7194980724198876
StaticIm10_Im60 0.7953447591336358 0.8408678916044763 0.9194105809206967 0.9000623047532567 0.8430984578214463
StaticIm10_Im70 0.7992470382092534 0.8464858456718912 0.9216220666901082 0.9005656147763104 0.848916959908722
StaticIm10_Im80 0.7979548875823685 0.848757429949115 0.9213726220202377 0.8990214527939331 0.8518560056512722
StaticIm10_Im90 0.7988753333631419 0.8524340290494288 0.9246536638749687 0.899273565849226 0.8537308292889473
StaticIm10_Join3 0.6952485114591483 0.6396030989503918 0.8289050303874316 0.8139428255180523 0.650783407512819
StaticIm10_Join3-post-drift 0.795596496840722 0.8435613743848223 0.9434074832292775 0.9234597113097989 0.8479817348087763
StaticIm10_Join5 0.6872158626157845 0.6419502126645515 0.824272771088964 0.813326939158808 0.6264113697730525
StaticIm10_Join5-post-drift 0.8055137549033797 0.8371082988279953 0.9381276574143362 0.9253234026023263 0.8272346050799968
StaticIm10_Join7 0.7126926635988629 0.6836018489231965 0.8407286648429756 0.8163635957729168 0.6865742860972506
StaticIm10_Join7-post-drift 0.841688031728803 0.8971291131211088 0.9630232806502774 0.9577673435125689 0.9057300651272072
StaticIm10_Move3 0.686273471862647 0.5551313078735517 0.7837854458148115 0.7684433867342209 0.5661745020356151
StaticIm10_Move3-post-drift 0.7462153543168683 0.6988414316411021 0.8806450749102106 0.8454759148724907 0.706183962796032
StaticIm10_Move5 0.6566043849700427 0.5606197060967462 0.772794676750111 0.7479286391824636 0.5609160889373495
StaticIm10_Move5-post-drift 0.7112472983317163 0.6056860884774168 0.8374264578504578 0.7810129336155367 0.6133651879166389
StaticIm10_Move7 0.6634487038431425 0.5446345749002763 0.767347617493261 0.7465737594156394 0.5711509488523229
StaticIm10_Move7-post-drift 0.6952033825356103 0.6125269719608518 0.8321547580263523 0.7829957507800636 0.6380726133917259
StaticIm10_Rare100 0.45161350035601555 0.3064652083563775 0.3790721976811885 0.35412825620946525 0.3187154224968638
StaticIm10_Rare100-post-drift 0.22540862019059762 0.024330120409635603 0.07149265050438157 0.03233846289351325 0.04366616684100001
StaticIm10_Rare20 0.7219079867513664 0.7471390761733714 0.8128859529351687 0.7780851561300405 0.7533426560424579
